ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp.x,GF3_1,GF4_1,GF5_1,GF6_1,GF7_1,GF8_1,SpfKoC4M1,SpfKoC4M2,SpfKoC4M5,SpfKoC5M1,SpfKoC5M3,SpfKoC5M4,AvgWT,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_95486,chr10,33908721,18636,0,NM_172508,Dse,33927357,33871199,-,-37522,NM_172508,Dse,33927357,33871199,-,N,N,N,N,-17913,CpG_Start,CpG: 64,chr10,33926634,33927257,72.1,0.79,88.51,87.19,86.72,86.6,93.41,86.42,87.11,86.81,87.94,87.31,85.14,82.73,88.14166667,86.17333333,-1.96833334,0.175885725,0.754769407,0,1
SmaI_mm9_95488,chr10,33926699,658,0,NM_172508,Dse,33927357,33871199,-,-55500,NM_172508,Dse,33927357,33871199,-,Y,N,N,N,65,CpG_Start,CpG: 64,chr10,33926634,33927257,72.1,0.79,0,1.23,0,0,NA,0,1.14,1.34,1.52,1.42,1.47,1.25,0.246,1.356666667,1.110666667,0.000969437,3.013480409,0,1
SmaI_mm9_95489,chr10,33926900,457,1,NM_172508,Dse,33927357,33871199,-,-55701,NM_172508,Dse,33927357,33871199,-,Y,N,N,N,266,CpG_Start,CpG: 64,chr10,33926634,33927257,72.1,0.79,0.66,0,0,0,0,0,0,0.91,0.51,0.32,0,0.76,0.11,0.416666667,0.306666667,0.138653564,0.858068963,0,1
SmaI_mm9_9568,chr1,171995411,23664,0,NM_022563,Ddr2,172019075,171902438,-,76723,NM_133806,Uap1,172105077,172072134,-,N,N,N,N,95849,CpG_End,CpG: 43,chr1,171899077,171899562,64.2,0.87,69.6,67.77,67.55,76.49,74.16,69.31,74.39,71.04,76.41,71.93,75.01,84.19,70.81333333,75.495,4.68166667,0.083176513,1.07999929,0,1
SmaI_mm9_95749,chr10,39451372,-594,1,NM_011264,Rev3l,39451966,39595011,+,76259,NM_134000,Traf3ip2,39332740,39375113,+,Y,N,N,N,442,CpG_Start,CpG: 197,chr10,39450930,39452940,61.3,1.04,0,0.2,0,0,0,0,0.21,1.03,1.1,0.45,0.47,0.19,0.033333333,0.575,0.541666667,0.008456164,2.072826603,0,0
SmaI_mm9_95750,chr10,39451694,-272,1,NM_011264,Rev3l,39451966,39595011,+,76581,NM_134000,Traf3ip2,39332740,39375113,+,Y,N,N,N,764,CpG_Start,CpG: 197,chr10,39450930,39452940,61.3,1.04,0,0,0,0,0.27,0,0.18,0,0.2,0,0.21,0.33,0.045,0.153333333,0.108333333,0.150336021,0.822936949,0,0
SmaI_mm9_95758,chr10,39646597,132,1,NM_001163503,2010001E11Rik,39646729,39640188,-,-6409,NM_001163503,2010001E11Rik,39646729,39640188,-,Y,N,N,N,39,CpG_Start,CpG: 31,chr10,39646558,39646887,59.7,1.07,0.42,0.32,0.18,0.62,0.18,0.45,1.73,1.81,2.03,2.23,2.76,2.12,0.361666667,2.113333333,1.751666666,9.52E-07,6.021549218,0,1
SmaI_mm9_95759,chr10,39646879,-150,1,NM_001163503,2010001E11Rik,39646729,39640188,-,-6691,NM_001163503,2010001E11Rik,39646729,39640188,-,Y,N,N,N,-8,CpG_End,CpG: 31,chr10,39646558,39646887,59.7,1.07,0.3,0.49,0,0.42,0.38,0.51,0.88,0.41,0.98,0.47,0.8,0.65,0.35,0.698333333,0.348333333,0.016148806,1.791859583,0,0
SmaI_mm9_95785,chr10,39963833,2952,0,NM_001042556,Rpf2,39966785,39943052,-,5176,NM_026113,Gtf3c6,39977471,39969009,-,N,PB1D10,SINE,Alu,-2703,CpG_Start,CpG: 52,chr10,39966536,39966995,61.5,1.2,93.68,91.68,92.1,95.38,96.3,94.94,88.16,91.51,94.3,91.19,86.83,90.89,94.01333333,90.48,-3.53333333,0.023149941,1.635450111,0,1
SmaI_mm9_95786,chr10,39964172,2613,0,NM_001042556,Rpf2,39966785,39943052,-,4837,NM_026113,Gtf3c6,39977471,39969009,-,N,N,N,N,-2364,CpG_Start,CpG: 52,chr10,39966536,39966995,61.5,1.2,94.77,97.21,96.73,96.63,98.13,96.21,95.43,94.68,94.21,95.71,92.6,94.84,96.61333333,94.57833333,-2.035,0.009991563,2.000366569,0,1
SmaI_mm9_95790,chr10,40020793,1199,0,NM_007444,Amd2,40021992,40007271,-,-13522,NM_007444,Amd2,40021992,40007271,-,Y,N,N,N,216,CpG_Start,CpG: 170,chr10,40020577,40022549,61.9,0.9,0.76,0,NA,0,NA,0,0.51,0.24,0.66,0.31,0.28,0,0.19,0.333333333,0.143333333,0.472611494,0.32549572,0,1
SmaI_mm9_95791,chr10,40021012,980,0,NM_007444,Amd2,40021992,40007271,-,-13741,NM_007444,Amd2,40021992,40007271,-,Y,N,N,N,435,CpG_Start,CpG: 170,chr10,40020577,40022549,61.9,0.9,0,0,NA,0,NA,0,1.07,0.74,1.31,1.21,0.86,0.27,0,0.91,0.91,0.001520978,2.817877068,0,1
SmaI_mm9_95801,chr10,40060478,-8636,0,NM_001168304,Cdk19,40069114,40203624,+,-53207,NM_007444,Amd2,40021992,40007271,-,N,N,N,N,-8369,CpG_Start,CpG: 117,chr10,40068847,40069966,66.2,0.99,85.43,86.7,87.08,92.09,90.92,91.36,80.1,82.99,80.3,79.55,79.73,81.74,88.93,80.735,-8.195,8.10E-05,4.091346122,0,0
SmaI_mm9_95919,chr10,41529896,-460,1,NM_029132,2410017P07Rik,41529436,41438652,-,-91244,NM_029132,2410017P07Rik,41529436,41438652,-,Y,N,N,N,219,CpG_Start,CpG: 66,chr10,41529677,41530361,72,0.76,0,0,0,0,NA,0,0.32,0,0,0,0.41,0.3,0,0.171666667,0.171666667,0.078497206,1.105145801,0,0
SmaI_mm9_95920,chr10,41530126,-254,1,NM_001162908,Sesn1,41530380,41628242,+,-91474,NM_029132,2410017P07Rik,41529436,41438652,-,Y,N,N,N,-235,CpG_End,CpG: 66,chr10,41529677,41530361,72,0.76,0,0,0,0,0.18,0,0.32,0.14,0.34,0.69,0.17,0.45,0.03,0.351666667,0.321666667,0.004295578,2.366978391,0,0
SmaI_mm9_95921,chr10,41530493,113,1,NM_001162908,Sesn1,41530380,41628242,+,-91841,NM_029132,2410017P07Rik,41529436,41438652,-,N,N,N,N,132,CpG_End,CpG: 66,chr10,41529677,41530361,72,0.76,0,0,0,0,0,0,0.35,0.51,0.3,0.63,0.87,0.29,0,0.491666667,0.491666667,0.000357387,3.446861249,1,1
SmaI_mm9_95935,chr10,41735527,2661,0,NM_001034858,Armc2,41738188,41634797,-,-100730,NM_001034858,Armc2,41738188,41634797,-,N,N,N,N,-2313,CpG_Start,CpG: 42,chr10,41737840,41738316,62.3,0.92,79.67,79.34,91.01,89.67,93.15,90.95,77.67,84.25,81.36,83.42,83.09,79.6,87.29833333,81.565,-5.73333333,0.060580774,1.217665182,0,1
SmaI_mm9_95936,chr10,41735794,2394,0,NM_001034858,Armc2,41738188,41634797,-,-100997,NM_001034858,Armc2,41738188,41634797,-,N,N,N,N,-2046,CpG_Start,CpG: 42,chr10,41737840,41738316,62.3,0.92,51.89,52.52,55.51,53.67,64.28,54.67,55.75,64.27,54.93,51.17,58.21,66.79,55.42333333,58.52,3.09666667,0.333950107,0.476318413,0,1
SmaI_mm9_96016,chr10,42352983,-45740,0,NM_172416,Ostm1,42398723,42422261,+,-69278,NM_172416,Ostm1,42398723,42422261,+,N,N,N,N,721,CpG_End,CpG: 24,chr10,42352016,42352262,68.8,0.89,0.37,0.75,0.47,0,0,1.03,0,1.23,0,2.16,0,1.71,0.436666667,0.85,0.413333333,0.361478916,0.441917029,1,0
SmaI_mm9_96017,chr10,42353421,-45302,0,NM_172416,Ostm1,42398723,42422261,+,-68840,NM_172416,Ostm1,42398723,42422261,+,N,N,N,N,1159,CpG_End,CpG: 24,chr10,42352016,42352262,68.8,0.89,0,0,0,0.45,0.49,1.43,1.04,0,0.93,1.01,0,0.84,0.395,0.636666667,0.241666667,0.446604266,0.350077133,1,0
SmaI_mm9_96032,chr10,42583460,3142,0,NM_172938,Scml4,42580318,42680588,+,31140,NM_153055,Sec63,42481302,42552320,+,N,N,N,N,101332,CpG_End,CpG: 88,chr10,42481274,42482128,60.5,1.13,2.33,1.46,2.4,2.52,0.19,1.56,2.38,2.82,3.48,3.67,3.18,3.43,1.743333333,3.16,1.416666667,0.00624994,2.204124152,0,1
SmaI_mm9_96033,chr10,42583773,3455,0,NM_172938,Scml4,42580318,42680588,+,31453,NM_153055,Sec63,42481302,42552320,+,N,N,N,N,101645,CpG_End,CpG: 88,chr10,42481274,42482128,60.5,1.13,1.99,1.75,2.43,2.49,0.55,1.04,2.68,2.15,1.88,1.92,2.97,2.15,1.708333333,2.291666667,0.583333334,0.139447204,0.855590189,0,1
SmaI_mm9_96062,chr10,42893180,1156,0,NM_175407,Sobp,42894336,42722306,-,-3188,NM_172419,9030612E09Rik,42894510,42896368,+,Y,N,N,N,215,CpG_Start,CpG: 154,chr10,42892965,42894905,62.3,0.82,0,0,0,0,NA,0,0,0.17,0,0,0,0.16,0,0.055,0.055,0.186720952,0.728806947,0,1
SmaI_mm9_96063,chr10,42893370,966,0,NM_175407,Sobp,42894336,42722306,-,-2998,NM_172419,9030612E09Rik,42894510,42896368,+,Y,N,N,N,405,CpG_Start,CpG: 154,chr10,42892965,42894905,62.3,0.82,0,0,0,0,NA,0,0.85,0.17,0.77,0.36,0.58,0.32,0,0.508333333,0.508333333,0.002361418,2.626827131,0,1
SmaI_mm9_96064,chr10,42894109,227,1,NM_175407,Sobp,42894336,42722306,-,-2259,NM_172419,9030612E09Rik,42894510,42896368,+,Y,N,N,N,-796,CpG_End,CpG: 154,chr10,42892965,42894905,62.3,0.82,0,0,0,0,0,0,0.25,0.11,0.13,0,0.35,0.36,0,0.2,0.2,0.006732703,2.171810543,0,1
SmaI_mm9_96065,chr10,42894350,-14,1,NM_175407,Sobp,42894336,42722306,-,-2018,NM_172419,9030612E09Rik,42894510,42896368,+,Y,N,N,N,-555,CpG_End,CpG: 154,chr10,42892965,42894905,62.3,0.82,0,0.13,0.19,0,0.18,0.29,0.34,0.58,0.7,0.68,0.41,1.38,0.131666667,0.681666667,0.55,0.006037016,2.219177673,0,0
SmaI_mm9_96066,chr10,42894785,275,1,NM_172419,9030612E09Rik,42894510,42896368,+,-1583,NM_172419,9030612E09Rik,42894510,42896368,+,Y,N,N,N,-120,CpG_End,CpG: 154,chr10,42892965,42894905,62.3,0.82,0.22,0,0.37,0,0,0,1.76,1.87,0,0.92,1.32,0.82,0.098333333,1.115,1.016666667,0.005675963,2.245960444,0,1
SmaI_mm9_96091,chr10,43260351,449,1,NM_026411,1700021F05Rik,43260800,43244927,-,-15424,NM_026411,1700021F05Rik,43260800,43244927,-,Y,N,N,N,50,CpG_Start,CpG: 56,chr10,43260301,43260932,67.9,0.77,0,0,0,0,0,0.25,0.5,0.38,0.48,0.43,0.71,0.29,0.041666667,0.465,0.423333333,0.000144118,3.841281773,0,1
SmaI_mm9_96092,chr10,43260598,202,1,NM_026411,1700021F05Rik,43260800,43244927,-,-15671,NM_026411,1700021F05Rik,43260800,43244927,-,Y,N,N,N,297,CpG_Start,CpG: 56,chr10,43260301,43260932,67.9,0.77,0.25,0.22,0,0,0,0,0.48,0.82,0.46,0.7,0.7,0.27,0.078333333,0.571666667,0.493333334,0.00046313,3.334297086,0,1
SmaI_mm9_96098,chr10,43298498,-477,1,NM_009846,Cd24a,43298975,43304071,+,-5573,NM_009846,Cd24a,43298975,43304071,+,Y,N,N,N,352,CpG_Start,CpG: 106,chr10,43298146,43299404,60.8,0.91,0,0,0,0,0,0,0.24,0.12,0.14,0,0.11,0.25,0,0.143333333,0.143333333,0.003549912,2.449782413,0,0
SmaI_mm9_96099,chr10,43298728,-247,1,NM_009846,Cd24a,43298975,43304071,+,-5343,NM_009846,Cd24a,43298975,43304071,+,Y,N,N,N,582,CpG_Start,CpG: 106,chr10,43298146,43299404,60.8,0.91,0,0,0,0.39,0,0,0.58,0.12,0.26,0.51,0.64,0.12,0.065,0.371666667,0.306666667,0.024131208,1.617420937,0,0
SmaI_mm9_96104,chr10,43299664,689,0,NM_009846,Cd24a,43298975,43304071,+,-4407,NM_009846,Cd24a,43298975,43304071,+,N,N,N,N,260,CpG_End,CpG: 106,chr10,43298146,43299404,60.8,0.91,0.64,0.28,0,0.3,0,0,1.08,1.41,0.32,1.44,1.3,1.4,0.203333333,1.158333333,0.955,0.000894462,3.048438105,1,1
SmaI_mm9_96105,chr10,43300005,1030,0,NM_009846,Cd24a,43298975,43304071,+,-4066,NM_009846,Cd24a,43298975,43304071,+,N,N,N,N,601,CpG_End,CpG: 106,chr10,43298146,43299404,60.8,0.91,0,0.3,0.48,0,0,0,0,0.31,0.67,0.4,0,0.98,0.13,0.393333333,0.263333333,0.170974061,0.767069773,1,1
SmaI_mm9_96117,chr10,43434060,135085,0,NM_009846,Cd24a,43298975,43304071,+,129989,NM_009846,Cd24a,43298975,43304071,+,N,CYRA11_Mm,Unknown,Y-chromosome,134656,CpG_End,CpG: 106,chr10,43298146,43299404,60.8,0.91,97.53,95.86,98.45,96.74,98.45,97.97,97.08,98.57,97.92,96.67,96.42,97.59,97.5,97.375,-0.125,0.819712653,0.086338361,0,0
SmaI_mm9_96126,chr10,43477911,143631,0,NM_001081054,Qrsl1,43621542,43593996,-,116085,NM_001081054,Qrsl1,43621542,43593996,-,N,N,N,N,-143197,CpG_Start,CpG: 53,chr10,43621108,43621675,62.9,0.95,8.94,13.13,14.07,14.4,12.46,14.22,5.19,6.34,8.57,8.94,3.31,7.39,12.87,6.623333333,-6.246666667,0.000431595,3.364923595,0,0
SmaI_mm9_96127,chr10,43478195,143347,0,NM_001081054,Qrsl1,43621542,43593996,-,115801,NM_001081054,Qrsl1,43621542,43593996,-,N,N,N,N,-142913,CpG_Start,CpG: 53,chr10,43621108,43621675,62.9,0.95,8.35,10.27,11.08,11.49,9.96,13.04,3.59,7.39,9.6,6.86,4.63,6.73,10.69833333,6.466666667,-4.231666663,0.002887786,2.539434993,0,0
SmaI_mm9_9613,chr1,172503391,-16150,0,NM_027528,Nos1ap,172487241,172257345,-,-109529,NM_177068,Olfml2b,172574663,172612920,+,N,MLT1D,LTR,MaLR,-16020,CpG_Start,CpG: 88,chr1,172519411,172520189,64.1,1.13,91.26,81.88,92.17,83.45,86.86,80.38,84.42,79.12,81.71,85.23,83.07,82.97,86,82.75333333,-3.24666667,0.170367627,0.768612926,0,0
SmaI_mm9_9614,chr1,172503628,16352,0,NM_001109985,Nos1ap,172519980,172247627,-,-109292,NM_177068,Olfml2b,172574663,172612920,+,N,MLT1D,LTR,MaLR,-15783,CpG_Start,CpG: 88,chr1,172519411,172520189,64.1,1.13,87.94,84.82,91.55,85.17,83.75,82.4,65.1,72.08,77.33,81.07,69.95,72.16,85.93833333,72.94833333,-12.99,0.000633214,3.198449492,0,1
SmaI_mm9_96146,chr10,43723807,845,0,NM_172393,Aim1,43724652,43670113,-,-53694,NM_172393,Aim1,43724652,43670113,-,Y,N,N,N,-454,CpG_End,CpG: 109,chr10,43723295,43724261,69.8,0.93,0.35,0,0,0,0,0,0,0,0.32,0,0,0,0.058333333,0.053333333,-0.005,0.950806399,0.021907904,0,1
SmaI_mm9_96147,chr10,43724068,584,0,NM_172393,Aim1,43724652,43670113,-,-53955,NM_172393,Aim1,43724652,43670113,-,Y,N,N,N,-193,CpG_End,CpG: 109,chr10,43723295,43724261,69.8,0.93,1.45,1.14,1.36,0.35,1.02,0.3,0.89,0.31,1.01,0.68,0.96,1.18,0.936666667,0.838333333,-0.098333334,0.688986661,0.161789186,0,1
SmaI_mm9_9615,chr1,172519611,369,1,NM_001109985,Nos1ap,172519980,172247627,-,-93309,NM_177068,Olfml2b,172574663,172612920,+,Y,N,N,N,200,CpG_Start,CpG: 88,chr1,172519411,172520189,64.1,1.13,0,0,0.5,0.39,0,0,0.94,0.79,0.62,0.6,0.4,0.74,0.148333333,0.681666667,0.533333334,0.001345437,2.871136633,0,1
SmaI_mm9_9616,chr1,172519879,101,1,NM_001109985,Nos1ap,172519980,172247627,-,-93041,NM_177068,Olfml2b,172574663,172612920,+,Y,N,N,N,-310,CpG_End,CpG: 88,chr1,172519411,172520189,64.1,1.13,0,0,0,0.33,0,0.3,0.93,0.83,0.77,0.44,0.27,0.79,0.105,0.671666667,0.566666667,0.001041749,2.982236908,0,1
SmaI_mm9_96250,chr10,45188987,1020,0,NM_001031772,Lin28b,45190007,45096439,-,-92548,NM_001031772,Lin28b,45190007,45096439,-,N,N,N,N,-16501,CpG_Start,CpG: 152,chr10,45205488,45206674,63.8,1.26,0.9,0.75,0.58,1.46,1.9,1.6,1.17,3.63,2.17,1.97,4.01,1.97,1.198333333,2.486666667,1.288333334,0.026684486,1.573741158,0,1
SmaI_mm9_96251,chr10,45189462,545,0,NM_001031772,Lin28b,45190007,45096439,-,-93023,NM_001031772,Lin28b,45190007,45096439,-,N,N,N,N,-16026,CpG_Start,CpG: 152,chr10,45205488,45206674,63.8,1.26,1.81,1.33,1.78,1.1,1.45,1.68,2.3,3.75,5.88,0.99,0.99,2.93,1.525,2.806666667,1.281666667,0.125230436,0.902290107,0,1
SmaI_mm9_96252,chr10,45205683,-15676,0,NM_001031772,Lin28b,45190007,45096439,-,-109244,NM_001031772,Lin28b,45190007,45096439,-,Y,(CCGCG)n,Simple_repeat,Simple_repeat,195,CpG_Start,CpG: 152,chr10,45205488,45206674,63.8,1.26,9.08,9.5,8.75,11.57,8.02,10.59,28.93,24.44,31.86,32.36,28.55,24.18,9.585,28.38666667,18.80166667,2.27E-07,6.643989449,0,0
SmaI_mm9_96253,chr10,45205991,-15984,0,NM_001031772,Lin28b,45190007,45096439,-,-109552,NM_001031772,Lin28b,45190007,45096439,-,Y,GC_rich,Low_complexity,Low_complexity,503,CpG_Start,CpG: 152,chr10,45205488,45206674,63.8,1.26,1.63,1.28,1.31,2.46,2.23,2.28,17.81,12.6,22.22,16.66,17.61,16.59,1.865,17.24833333,15.38333333,2.82E-07,6.550472234,0,0
SmaI_mm9_96254,chr10,45206361,-16354,0,NM_001031772,Lin28b,45190007,45096439,-,-109922,NM_001031772,Lin28b,45190007,45096439,-,Y,GC_rich,Low_complexity,Low_complexity,-313,CpG_End,CpG: 152,chr10,45205488,45206674,63.8,1.26,0.73,0.24,0.43,0.93,0,0.43,10.34,3.9,8,6.22,6.58,10.81,0.46,7.641666667,7.181666667,5.82E-05,4.235038214,0,0
SmaI_mm9_96255,chr10,45206602,-16595,0,NM_001031772,Lin28b,45190007,45096439,-,-110163,NM_001031772,Lin28b,45190007,45096439,-,Y,N,N,N,-72,CpG_End,CpG: 152,chr10,45205488,45206674,63.8,1.26,0.54,0.34,1.12,1.92,0.68,0,7.51,3.22,5.43,4.33,5.32,6.76,0.766666667,5.428333333,4.661666666,5.31E-05,4.275166461,0,0
SmaI_mm9_96289,chr10,46095052,797417,0,NM_172473,Hace1,45297635,45432151,+,662901,NM_172473,Hace1,45297635,45432151,+,N,RMER17B,LTR,ERVK,796792,CpG_End,CpG: 77,chr10,45297573,45298260,60.6,1.26,82.87,84.92,82.34,84.94,83.61,82.59,85.61,82.68,74.2,73.36,80.76,76.66,83.545,78.87833333,-4.66666667,0.046882195,1.328992063,0,0
SmaI_mm9_963,chr1,22540549,272014,0,NM_183018,Rims1,22812563,22278503,-,-262046,NM_183018,Rims1,22812563,22278503,-,Y,GC_rich,Low_complexity,Low_complexity,-475,CpG_End,CpG: 104,chr1,22540017,22541024,63.7,1.02,1.56,0,NA,0.99,NA,0.67,3.7,1.68,4.29,1.18,4.01,4.55,0.805,3.235,2.43,0.014010146,1.853557339,0,1
SmaI_mm9_964,chr1,22540754,271809,0,NM_183018,Rims1,22812563,22278503,-,-262251,NM_183018,Rims1,22812563,22278503,-,Y,N,N,N,-270,CpG_End,CpG: 104,chr1,22540017,22541024,63.7,1.02,0.48,0.59,0,1.7,1.13,0.71,6.04,4.87,6.75,3.16,7.23,8.06,0.768333333,6.018333333,5.25,4.20E-05,4.377236978,0,1
SmaI_mm9_965,chr1,22540992,271571,0,NM_183018,Rims1,22812563,22278503,-,-262489,NM_183018,Rims1,22812563,22278503,-,Y,N,N,N,-32,CpG_End,CpG: 104,chr1,22540017,22541024,63.7,1.02,2.02,1.06,0.39,1.83,1.05,3.3,6.44,5.24,4.7,3.95,4.84,6.22,1.608333333,5.231666667,3.623333334,8.09E-05,4.091889923,0,1
SmaI_mm9_96501,chr10,50611918,-3539,0,NM_011376,Sim1,50615457,50708958,+,40911,NM_001146089,Ascc3,50312475,50571007,+,N,N,N,N,-2131,CpG_Start,CpG: 85,chr10,50614049,50615138,62.1,0.81,0.76,0.37,1.48,0.97,0.79,0.62,0.98,0.89,0.52,1.56,2.48,2.81,0.831666667,1.54,0.708333333,0.112677304,0.948163553,0,0
SmaI_mm9_96502,chr10,50612312,-3145,0,NM_011376,Sim1,50615457,50708958,+,41305,NM_001146089,Ascc3,50312475,50571007,+,N,N,N,N,-1737,CpG_Start,CpG: 85,chr10,50614049,50615138,62.1,0.81,2.22,1.47,0.97,4.3,1.16,2.62,7.7,5.27,5.77,3.48,5.33,5.62,2.123333333,5.528333333,3.405,0.001050093,2.978772237,1,0
SmaI_mm9_96505,chr10,50614922,-535,1,NM_011376,Sim1,50615457,50708958,+,43915,NM_001146089,Ascc3,50312475,50571007,+,Y,N,N,N,-216,CpG_End,CpG: 85,chr10,50614049,50615138,62.1,0.81,0.99,0.42,1.33,1.48,0.74,0.43,1.97,1.21,1.58,1.9,1.14,1.05,0.898333333,1.475,0.576666667,0.040620112,1.391258883,0,0
SmaI_mm9_96506,chr10,50615132,-325,1,NM_011376,Sim1,50615457,50708958,+,44125,NM_001146089,Ascc3,50312475,50571007,+,Y,N,N,N,-6,CpG_End,CpG: 85,chr10,50614049,50615138,62.1,0.81,0.71,0.26,0.55,1.19,0.22,1.14,1.68,1.04,1.95,2.46,1.71,2.25,0.678333333,1.848333333,1.17,0.001341421,2.872434899,0,0
SmaI_mm9_96507,chr10,50615387,-70,1,NM_011376,Sim1,50615457,50708958,+,44380,NM_001146089,Ascc3,50312475,50571007,+,N,N,N,N,249,CpG_End,CpG: 85,chr10,50614049,50615138,62.1,0.81,1.96,2.98,2.77,2.85,3.56,3.18,6.44,4.46,9.36,5.66,5.19,6.33,2.883333333,6.24,3.356666667,0.000945347,3.02440875,1,0
SmaI_mm9_96509,chr10,50620015,4558,0,NM_011376,Sim1,50615457,50708958,+,49008,NM_001146089,Ascc3,50312475,50571007,+,N,N,N,N,-503,CpG_Start,CpG: 30,chr10,50620518,50620958,58.3,0.8,1.2,3.49,0.79,4.81,NA,2,1.29,4.23,2.57,2.82,1.62,2.94,2.458,2.578333333,0.120333333,0.887115865,0.052019654,1,1
SmaI_mm9_96510,chr10,50620213,4756,0,NM_011376,Sim1,50615457,50708958,+,49206,NM_001146089,Ascc3,50312475,50571007,+,N,N,N,N,-305,CpG_Start,CpG: 30,chr10,50620518,50620958,58.3,0.8,1.86,3.61,4.16,8.12,NA,1.02,3.87,4.28,5.93,5.53,6.67,4.3,3.754,5.096666667,1.342666667,0.299283791,0.523916804,1,1
SmaI_mm9_96545,chr10,51397583,17,1,NM_001159389,Rfx6,51397566,51450235,+,-52652,NM_177306,Rfx6,51405324,51450235,+,Y,N,N,N,1,CpG_Start,CpG: 21,chr10,51397582,51397811,66.1,0.86,0.39,0.87,0.89,0.78,0.54,0,2.49,2.46,1.29,1.48,5.28,3.95,0.578333333,2.825,2.246666667,0.005640677,2.248668768,0,1
SmaI_mm9_96546,chr10,51397811,245,1,NM_001159389,Rfx6,51397566,51450235,+,-52424,NM_177306,Rfx6,51405324,51450235,+,Y,N,N,N,0,CpG_End,CpG: 21,chr10,51397582,51397811,66.1,0.86,1.61,0.58,0.46,1.57,0,0.98,7.38,3.45,4.62,3.65,6.57,6.84,0.866666667,5.418333333,4.551666666,0.00012107,3.916963458,0,1
SmaI_mm9_96602,chr10,52410735,428,1,NM_178675,Slc35f1,52410307,52831428,+,-148611,NM_009540,Zfa,52265545,52262124,-,Y,N,N,N,404,CpG_Start,CpG: 87,chr10,52410331,52411428,67.8,0.69,1.35,0,0.94,0.61,NA,0,3.19,1.73,4.33,1.35,3.47,4.28,0.58,3.058333333,2.478333333,0.003063703,2.513753338,0,1
SmaI_mm9_96603,chr10,52410936,629,0,NM_178675,Slc35f1,52410307,52831428,+,-148812,NM_009540,Zfa,52265545,52262124,-,Y,N,N,N,-492,CpG_End,CpG: 87,chr10,52410331,52411428,67.8,0.69,0.16,0.33,0.41,1.19,0.7,0.72,2.18,1.57,3.46,2.01,2.36,2.41,0.585,2.331666667,1.746666667,0.000158286,3.800557496,0,1
SmaI_mm9_96604,chr10,52411356,1049,0,NM_178675,Slc35f1,52410307,52831428,+,-149232,NM_009540,Zfa,52265545,52262124,-,Y,N,N,N,-72,CpG_End,CpG: 87,chr10,52410331,52411428,67.8,0.69,0.42,1.5,0.78,0.94,1,1.14,7.88,5.83,5.23,10.49,5.24,7.07,0.963333333,6.956666667,5.993333334,3.18E-05,4.497611121,0,1
SmaI_mm9_96646,chr10,53458646,12069,0,NM_001081428,Fam184a,53470715,53352952,-,-105694,NM_001081428,Fam184a,53470715,53352952,-,N,N,N,N,-11953,CpG_Start,CpG: 86,chr10,53470599,53471271,73.8,0.95,22.14,19.71,28.63,28.48,20.22,18.47,52.35,48.32,40.96,32.85,50.33,54.24,22.94166667,46.50833333,23.56666666,9.88E-05,4.005141527,0,1
SmaI_mm9_96647,chr10,53458890,11825,0,NM_001081428,Fam184a,53470715,53352952,-,-105938,NM_001081428,Fam184a,53470715,53352952,-,N,N,N,N,-11709,CpG_Start,CpG: 86,chr10,53470599,53471271,73.8,0.95,75.76,59.38,71.61,70.58,65.89,61.62,67.65,72.14,68.61,75.33,63.08,65.11,67.47333333,68.65333333,1.18,0.716404792,0.144841518,0,1
SmaI_mm9_96674,chr10,53795201,401,1,NM_008548,Man1a,53795602,53625839,-,-169362,NM_008548,Man1a,53795602,53625839,-,Y,N,N,N,765,CpG_Start,CpG: 151,chr10,53794436,53795971,69.1,0.82,0,0,0,0,0,0,0.28,0.13,0,0.31,0.6,0.45,0,0.295,0.295,0.007286451,2.137483951,0,1
SmaI_mm9_96675,chr10,53795449,153,1,NM_008548,Man1a,53795602,53625839,-,-169610,NM_008548,Man1a,53795602,53625839,-,Y,N,N,N,-522,CpG_End,CpG: 151,chr10,53794436,53795971,69.1,0.82,0.22,0.11,0.16,0,0,0,0.09,0.15,0.29,0.19,0.42,0.17,0.081666667,0.218333333,0.136666666,0.052774624,1.277574852,0,1
SmaI_mm9_96676,chr10,53795775,-173,1,NM_008548,Man1a,53795602,53625839,-,-169936,NM_008548,Man1a,53795602,53625839,-,Y,N,N,N,-196,CpG_End,CpG: 151,chr10,53794436,53795971,69.1,0.82,0.16,0.16,0,0,0,0,0.22,0.2,0,0.24,0.19,0,0.053333333,0.141666667,0.088333334,0.149112485,0.826485992,0,0
