ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,SPFC1M1,SPFC1M2,SPFC2M1,SPFC2M2,SPFC3M1,SPFC3M2,AvgWT,SpfKoAomAnC1M1,SpfKoAomAnC1M3,SpfKoAomAnC2M1,SpfKoAomAnC2M2,SpfKoAomAnC3M1,SpfKoAomAnC3M2,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_91810,chr9,102528502,-48,1,NM_001081122,Cep63,102528454,102488908,-,-8071,NM_181394,Anapc13,102528626,102536573,+,Y,GC_rich,Low_complexity,Low_complexity,396,CpG_Start,CpG: 87,chr9,102528106,102528978,64.6,0.96,0,0,0.14,0.16,0,0,0.05,0,0.07,0,0.11,0.19,0.09,0.076666667,0.026666667,0.551352984,0.258570271,0,0
SmaI_mm9_91817,chr9,102592675,-27459,0,NM_019764,Amotl2,102620134,102635747,+,-43072,NM_019764,Amotl2,102620134,102635747,+,Y,N,N,N,0,CpG_End,CpG: 36,chr9,102592310,102592675,69.1,0.83,0,0,0,0,0,0,0,0,0.14,0.14,0,0.23,0.38,0.148333333,0.148333333,0.030728667,1.512456284,0,0
SmaI_mm9_91818,chr9,102592941,-27193,0,NM_019764,Amotl2,102620134,102635747,+,-42806,NM_019764,Amotl2,102620134,102635747,+,N,N,N,N,266,CpG_End,CpG: 36,chr9,102592310,102592675,69.1,0.83,7.52,2.92,5.03,6.71,10.24,3.93,6.058333333,6.29,7.08,3.29,7.75,5.78,3.24,5.571666667,-0.486666667,0.723631179,0.140482729,1,0
SmaI_mm9_91824,chr9,102619975,-159,1,NM_019764,Amotl2,102620134,102635747,+,-15772,NM_019764,Amotl2,102620134,102635747,+,Y,N,N,N,47,CpG_Start,CpG: 105,chr9,102619928,102621280,60.4,0.87,0.28,0,0,0,0.37,0,0.108333333,0.52,0,0,0,0,0,0.086666667,-0.021666667,0.849266994,0.070955754,0,0
SmaI_mm9_91825,chr9,102620359,225,1,NM_019764,Amotl2,102620134,102635747,+,-15388,NM_019764,Amotl2,102620134,102635747,+,Y,N,N,N,431,CpG_Start,CpG: 105,chr9,102619928,102621280,60.4,0.87,0.64,0.14,0,0,0,0.13,0.151666667,0.32,0,0.16,0.42,0.58,0.34,0.303333333,0.151666667,0.272806501,0.564145285,0,1
SmaI_mm9_91826,chr9,102620815,681,0,NM_019764,Amotl2,102620134,102635747,+,-14932,NM_019764,Amotl2,102620134,102635747,+,Y,N,N,N,-465,CpG_End,CpG: 105,chr9,102619928,102621280,60.4,0.87,0,0.39,0,0,0.5,0,0.148333333,NA,NA,0,0,0.7,0,0.175,0.026666667,0.887276526,0.051941008,0,1
SmaI_mm9_9185,chr1,166846430,19211,0,NM_008510,Xcl1,166865641,166861779,-,15349,NM_008510,Xcl1,166865641,166861779,-,N,N,N,N,-277613,CpG_Start,CpG: 66,chr1,167124043,167124706,69.9,0.82,76.84,79.42,79.74,79.2,86.42,83.17,80.79833333,79.44,76.94,74.53,83.23,80.09,75.62,78.30833333,-2.49,0.223666054,0.650399924,0,0
SmaI_mm9_9186,chr1,166846665,18976,0,NM_008510,Xcl1,166865641,166861779,-,15114,NM_008510,Xcl1,166865641,166861779,-,N,L1Md_T,LINE,L1,-277378,CpG_Start,CpG: 66,chr1,167124043,167124706,69.9,0.82,76.99,74.64,78.05,81.19,74.34,72.43,76.27333333,74.13,79.62,77.32,78.5,74.06,74.05,76.28,0.006666667,0.996836957,0.001375869,0,0
SmaI_mm9_91929,chr9,103664009,158,1,NM_178638,Tmem108,103664167,103385266,-,-255007,NM_172460,Nphp3,103904874,103919016,+,Y,N,N,N,-411,CpG_End,CpG: 77,chr9,103663564,103664420,62.4,0.93,0.25,0.37,0.23,1.47,0.33,0.36,0.501666667,1.01,0.16,0.1,1.06,1.18,1.2,0.785,0.283333333,0.345411007,0.461663827,0,1
SmaI_mm9_91930,chr9,103664340,-173,1,NM_178638,Tmem108,103664167,103385266,-,-254676,NM_172460,Nphp3,103904874,103919016,+,Y,N,N,N,-80,CpG_End,CpG: 77,chr9,103663564,103664420,62.4,0.93,1.02,1.11,2.39,1.03,1.98,0.38,1.318333333,1.07,0.8,0.51,0.91,0.6,0.91,0.8,-0.518333333,0.126654897,0.897378013,0,0
SmaI_mm9_92088,chr9,106101107,163,1,NM_198931,Ppm1m,106101270,106097284,-,-3823,NM_198931,Ppm1m,106101270,106097284,-,N,N,N,N,-198,CpG_Start,CpG: 47,chr9,106101305,106101670,77.3,0.87,9.47,9.64,2.88,12.03,13.6,12.08,9.95,4.78,3.94,7.69,2.04,5.31,3.65,4.568333333,-5.381666667,0.011268524,1.948132982,1,1
SmaI_mm9_92089,chr9,106101394,-124,1,NM_198931,Ppm1m,106101270,106097284,-,-4110,NM_198931,Ppm1m,106101270,106097284,-,Y,N,N,N,89,CpG_Start,CpG: 47,chr9,106101305,106101670,77.3,0.87,0.38,0,0.32,0.88,0,0,0.263333333,0,0,0,0,0.23,0,0.038333333,-0.225,0.157137115,0.803721224,0,0
SmaI_mm9_92109,chr9,106252714,-18249,0,NM_153459,Dusp7,106270963,106278052,+,492,NM_027354,Wdr51a,106183392,106252222,+,N,N,N,N,-17260,CpG_Start,CpG: 32,chr9,106269974,106270331,64,0.89,71.57,64.41,72.84,71.37,70.16,66.34,69.44833333,74.9,69.73,61.76,68.7,65.02,60.37,66.74666667,-2.701666667,0.323402915,0.49025607,0,0
SmaI_mm9_92110,chr9,106253065,-17898,0,NM_153459,Dusp7,106270963,106278052,+,843,NM_027354,Wdr51a,106183392,106252222,+,N,N,N,N,-16909,CpG_Start,CpG: 32,chr9,106269974,106270331,64,0.89,83.37,79.84,88.69,84.97,84.21,82.73,83.96833333,88.59,83.65,84.09,83.56,87.32,77.59,84.13333333,0.165,0.934695684,0.029329762,0,0
SmaI_mm9_92111,chr9,106253667,-17296,0,NM_153459,Dusp7,106270963,106278052,+,1445,NM_027354,Wdr51a,106183392,106252222,+,N,N,N,N,-16307,CpG_Start,CpG: 32,chr9,106269974,106270331,64,0.89,33.93,30.52,47.12,39.8,39.46,39.9,38.455,33.06,34.93,32.65,37.83,29.47,27.3,32.54,-5.915,0.060368379,1.219190486,0,0
SmaI_mm9_92120,chr9,106271120,157,1,NM_153459,Dusp7,106270963,106278052,+,-6932,NM_153459,Dusp7,106270963,106278052,+,Y,GC_rich,Low_complexity,Low_complexity,383,CpG_Start,CpG: 85,chr9,106270737,106271784,53.9,1.12,0,0,0.1,0,0,0.09,0.031666667,0.15,0,0,0.04,0.13,0,0.053333333,0.021666667,0.545766922,0.262992789,0,1
SmaI_mm9_92121,chr9,106271428,465,1,NM_153459,Dusp7,106270963,106278052,+,-6624,NM_153459,Dusp7,106270963,106278052,+,Y,N,N,N,-356,CpG_End,CpG: 85,chr9,106270737,106271784,53.9,1.12,0,0,0,0.11,0,0.17,0.046666667,0,0,0,0.14,0.08,0,0.036666667,-0.01,0.803329218,0.095106437,0,1
SmaI_mm9_92146,chr9,106377336,1646,0,NM_145619,Parp3,106378982,106372684,-,-4652,NM_145619,Parp3,106378982,106372684,-,N,N,N,N,-2058,CpG_Start,CpG: 36,chr9,106379394,106379795,64.9,0.87,1.19,0.25,2.6,0.77,0.64,0.22,0.945,2.55,0.74,0.33,2.57,2.1,NA,1.658,0.713,0.252858574,0.597122316,0,1
SmaI_mm9_92147,chr9,106377732,1250,0,NM_145619,Parp3,106378982,106372684,-,-5048,NM_145619,Parp3,106378982,106372684,-,N,N,N,N,-1662,CpG_Start,CpG: 36,chr9,106379394,106379795,64.9,0.87,15.61,18.21,16.92,20.34,23.7,17.04,18.63666667,13.52,10.15,14.38,14.52,9.63,9.88,12.01333333,-6.623333333,0.001565822,2.805257477,1,1
SmaI_mm9_92148,chr9,106378139,843,0,NM_145619,Parp3,106378982,106372684,-,-5455,NM_145619,Parp3,106378982,106372684,-,N,N,N,N,-1255,CpG_Start,CpG: 36,chr9,106379394,106379795,64.9,0.87,27.78,22.01,22.11,25.62,32.31,22.64,25.41166667,16.32,16.95,12.4,11.32,14.94,9.64,13.595,-11.81666667,0.000181915,3.740131001,1,1
SmaI_mm9_92165,chr9,106558295,145,1,NM_001160353,Grm2,106558440,106546868,-,2782,NM_011573,Tex264,106587998,106561077,-,Y,N,N,N,-115,CpG_End,CpG: 24,chr9,106558157,106558410,68.1,0.82,0.7,0.27,0.84,0.34,0.35,0.74,0.54,1.11,0,0.6,1.46,0.58,1.41,0.86,0.32,0.234040469,0.63070904,0,1
SmaI_mm9_92166,chr9,106558688,-248,1,NM_001160353,Grm2,106558440,106546868,-,2389,NM_011573,Tex264,106587998,106561077,-,N,N,N,N,278,CpG_End,CpG: 24,chr9,106558157,106558410,68.1,0.82,2.36,0.26,1.68,2.56,0.35,0.76,1.328333333,1.16,0.95,1.01,1.4,0,1.37,0.981666667,-0.346666667,0.471877671,0.326170573,1,0
SmaI_mm9_92177,chr9,106691115,429,1,NM_030730,Rad54l2,106691544,106590411,-,-92208,NM_001015507,Vprbp,106724307,106783323,+,N,N,N,N,-114,CpG_Start,CpG: 44,chr9,106691229,106691600,74.5,0.85,0,0,0.25,0,0,0,0.041666667,0,0.11,0.08,0,0.34,0,0.088333333,0.046666667,0.509102843,0.293194478,1,1
SmaI_mm9_92178,chr9,106691448,96,1,NM_030730,Rad54l2,106691544,106590411,-,-91875,NM_001015507,Vprbp,106724307,106783323,+,Y,N,N,N,-152,CpG_End,CpG: 44,chr9,106691229,106691600,74.5,0.85,0,0,0.24,0,0,0,0.04,0,0,0,0.1,0.76,0.16,0.17,0.13,0.3320009,0.478860738,0,1
SmaI_mm9_92190,chr9,106788588,743,0,NM_175402,Rbm15b,106789331,106786318,-,1158,NM_029103,Manf,106794269,106789746,-,Y,GC_rich,Low_complexity,Low_complexity,625,CpG_Start,CpG: 186,chr9,106787963,106789808,59.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_92191,chr9,106788939,392,1,NM_175402,Rbm15b,106789331,106786318,-,807,NM_029103,Manf,106794269,106789746,-,Y,GC_rich,Low_complexity,Low_complexity,-869,CpG_End,CpG: 186,chr9,106787963,106789808,59.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SmaI_mm9_92219,chr9,107134250,-10,1,NM_153413,Dock3,107134240,106795156,-,23008,NM_178907,Mapkapk3,107192208,107157258,-,Y,GC_rich,Low_complexity,Low_complexity,-221,CpG_End,CpG: 98,chr9,107133600,107134471,66.1,1.03,0,0,0,0,0,NA,0,0.42,0,0,0,0,0.43,0.141666667,0.141666667,0.186487889,0.729349367,0,0
SmaI_mm9_92220,chr9,107134349,-109,1,NM_153413,Dock3,107134240,106795156,-,22909,NM_178907,Mapkapk3,107192208,107157258,-,Y,N,N,N,-122,CpG_End,CpG: 98,chr9,107133600,107134471,66.1,1.03,0,0.34,0.41,0.42,0.58,0,0.291666667,0,0.3,0.07,0.55,0.29,0.48,0.281666667,-0.01,0.941063753,0.026380954,0,0
SmaI_mm9_92221,chr9,107134591,-351,1,NM_153413,Dock3,107134240,106795156,-,22667,NM_178907,Mapkapk3,107192208,107157258,-,N,N,N,N,120,CpG_End,CpG: 98,chr9,107133600,107134471,66.1,1.03,8.67,6.03,7.59,7.06,8.63,5.95,7.321666667,5.83,4.03,6.4,6.61,5.77,5.42,5.676666667,-1.645,0.023665134,1.62589103,1,0
SmaI_mm9_92247,chr9,107302185,-26,1,NM_001174050,Cacna2d2,107302211,107431674,+,50171,NM_175486,6430571L13Rik,107242971,107252014,+,Y,N,N,N,-198,CpG_End,CpG: 46,chr9,107301922,107302383,56.3,1.27,0,0,0,0.24,0.29,0,0.088333333,1.06,0.17,0.32,0.51,0.23,0.7,0.498333333,0.41,0.020183625,1.695000828,0,0
SmaI_mm9_92248,chr9,107302500,289,1,NM_001174050,Cacna2d2,107302211,107431674,+,50486,NM_175486,6430571L13Rik,107242971,107252014,+,N,C-rich,Low_complexity,Low_complexity,-114,CpG_Start,CpG: 20,chr9,107302614,107302827,71,0.75,0.2,0.18,0.79,0.23,0.54,0.32,0.376666667,0.65,0.17,0.87,0.25,0,0,0.323333333,-0.053333333,0.768843703,0.114161938,1,1
SmaI_mm9_92259,chr9,107350498,48287,0,NM_001174050,Cacna2d2,107302211,107431674,+,-81176,NM_001174047,Cacna2d2,107302211,107431674,+,N,PB1D10,SINE,Alu,3916,CpG_End,CpG: 18,chr9,107346314,107346582,55.4,0.88,83.16,70.24,80.74,84.11,81.34,76.13,79.28666667,87.8,90.89,85.06,92.04,89.82,84.64,88.375,9.088333333,0.00428469,2.368080598,0,1
SmaI_mm9_92260,chr9,107350728,48517,0,NM_001174050,Cacna2d2,107302211,107431674,+,-80946,NM_001174047,Cacna2d2,107302211,107431674,+,N,N,N,N,4146,CpG_End,CpG: 18,chr9,107346314,107346582,55.4,0.88,97.86,98.34,96.82,97.99,95.52,93.48,96.66833333,96.55,96.03,97.38,96.77,95.47,94.53,96.12166667,-0.546666667,0.543116534,0.265106976,0,1
SmaI_mm9_92303,chr9,107560188,9517,0,NM_023805,Slc38a3,107569705,107553486,-,-6702,NM_023805,Slc38a3,107569705,107553486,-,N,N,N,N,-18075,CpG_Start,CpG: 60,chr9,107578263,107579049,59.1,0.87,83.57,84.6,86.7,87.93,86.18,81.33,85.05166667,74.15,79.41,67.55,68.4,78.58,68.73,72.80333333,-12.24833333,0.00044338,3.353223763,0,1
SmaI_mm9_92304,chr9,107560595,9110,0,NM_023805,Slc38a3,107569705,107553486,-,-7109,NM_023805,Slc38a3,107569705,107553486,-,N,N,N,N,-17668,CpG_Start,CpG: 60,chr9,107578263,107579049,59.1,0.87,81.69,79.93,85.99,81.77,88.15,80.69,83.03666667,78.3,81.62,74.71,80.58,77.01,79.25,78.57833333,-4.458333333,0.024145334,1.61716678,0,1
SmaI_mm9_92330,chr9,107790038,-422,1,NM_028369,Mon1a,107790460,107805470,+,-15432,NM_028369,Mon1a,107790460,107805470,+,N,MER5B,DNA,MER1_type,-271,CpG_Start,CpG: 25,chr9,107790309,107790624,66.5,0.72,1.17,1.14,1,0.62,1.09,0.48,0.916666667,0.28,0.39,0.53,0.87,0.47,0.34,0.48,-0.436666667,0.014246397,1.846294946,1,0
SmaI_mm9_92331,chr9,107790353,-107,1,NM_028369,Mon1a,107790460,107805470,+,-15117,NM_028369,Mon1a,107790460,107805470,+,Y,N,N,N,44,CpG_Start,CpG: 25,chr9,107790309,107790624,66.5,0.72,0.17,0,0.14,0.16,0,0.25,0.12,0,0,0,0,0.24,0,0.04,-0.08,0.192265385,0.716098899,0,0
SmaI_mm9_92344,chr9,107905100,121,1,NM_013785,Ip6k1,107904979,107951113,+,3089,NM_001122635,Cdhr4,107897372,107902011,+,Y,N,N,N,-419,CpG_End,CpG: 78,chr9,107904630,107905519,64.9,0.83,0,0,0,0,0,0,0,0.06,0,0,0,0.07,0,0.021666667,0.021666667,0.1465252,0.834087676,0,1
SmaI_mm9_92345,chr9,107905348,369,1,NM_013785,Ip6k1,107904979,107951113,+,3337,NM_001122635,Cdhr4,107897372,107902011,+,Y,N,N,N,-171,CpG_End,CpG: 78,chr9,107904630,107905519,64.9,0.83,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.011666667,0.011666667,0.340893132,0.467381748,0,1
SmaI_mm9_92358,chr9,108007417,-10606,0,NM_146226,Apeh,107996811,107987746,-,-9064,NM_007567,Bsn,108092714,107998353,-,N,N,N,N,-1077,CpG_Start,CpG: 33,chr9,108008494,108008913,65.2,0.74,12.23,9.27,9.58,9.48,11.61,7.52,9.948333333,6.67,10.74,5.63,7.3,7.12,4.64,7.016666667,-2.931666667,0.023725938,1.624776601,1,0
SmaI_mm9_92359,chr9,108007729,-10918,0,NM_146226,Apeh,107996811,107987746,-,-9376,NM_007567,Bsn,108092714,107998353,-,N,N,N,N,-765,CpG_Start,CpG: 33,chr9,108008494,108008913,65.2,0.74,72.35,72.43,73.3,74.84,65.03,65.77,70.62,50.98,60.83,53.71,60.12,53.21,44.37,53.87,-16.75,0.000241841,3.616469204,1,0
SmaI_mm9_92379,chr9,108092381,333,1,NM_007567,Bsn,108092714,107998353,-,15908,NM_010017,Dag1,108166067,108108289,-,Y,GC_rich,Low_complexity,Low_complexity,19,CpG_Start,CpG: 68,chr9,108092362,108092913,67.6,1.1,0.96,0,0.53,0.27,0.71,0.24,0.451666667,0.49,0.73,0.4,0.31,0.33,0.33,0.431666667,-0.02,0.901323569,0.045119272,0,1
SmaI_mm9_92380,chr9,108092632,82,1,NM_007567,Bsn,108092714,107998353,-,15657,NM_010017,Dag1,108166067,108108289,-,Y,GC_rich,Low_complexity,Low_complexity,270,CpG_Start,CpG: 68,chr9,108092362,108092913,67.6,1.1,0.24,0,0,0.27,0,0.24,0.125,0,0.19,0.06,0,0,0,0.041666667,-0.083333333,0.223389578,0.650937092,0,1
SmaI_mm9_92387,chr9,108166024,43,1,NM_010017,Dag1,108166067,108108289,-,-32803,NM_025449,Nicn1,108192788,108198827,+,Y,N,N,N,-235,CpG_End,CpG: 92,chr9,108165608,108166259,72.1,1.09,0,0.21,0,0,0,0,0.035,0.1,0,0,0,0,0,0.016666667,-0.018333333,0.646418705,0.189486085,0,1
SmaI_mm9_92388,chr9,108166400,-333,1,NM_010017,Dag1,108166067,108108289,-,-32427,NM_025449,Nicn1,108192788,108198827,+,N,N,N,N,141,CpG_End,CpG: 92,chr9,108165608,108166259,72.1,1.09,0,0,0.28,0.38,0,0,0.11,0,0,0,0,1.33,NA,0.266,0.156,0.552052332,0.258019752,1,0
SmaI_mm9_92398,chr9,108258950,8788,0,NM_011678,Usp4,108250162,108294860,+,16279,NM_008160,Gpx1,108241607,108242671,+,N,N,N,N,8309,CpG_End,CpG: 65,chr9,108249962,108250641,65,0.96,95.81,91.37,95.26,92.94,94.05,92.39,93.63666667,90.4,95.34,89.74,89.88,87.72,86.98,90.01,-3.626666667,0.025898899,1.586718701,0,1
SmaI_mm9_92399,chr9,108259197,9035,0,NM_011678,Usp4,108250162,108294860,+,16526,NM_008160,Gpx1,108241607,108242671,+,N,PB1D10,SINE,Alu,8556,CpG_End,CpG: 65,chr9,108249962,108250641,65,0.96,76.73,78.02,81.04,78.7,86.04,78.81,79.89,88,83.85,86.65,89.51,85.73,88.43,87.02833333,7.138333333,0.001181302,2.927639233,0,1
SmaI_mm9_92418,chr9,108419237,-181,1,NM_001114119,Qrich1,108419418,108462498,+,965,NM_133794,Qars,108410336,108418272,+,Y,N,N,N,230,CpG_Start,CpG: 123,chr9,108419007,108420262,61.1,1.05,0,0,0,0,0,0,0,0.23,0.09,0.17,0.34,0.24,0,0.178333333,0.178333333,0.004589146,2.338268132,0,0
SmaI_mm9_92419,chr9,108419513,95,1,NM_001114119,Qrich1,108419418,108462498,+,1241,NM_133794,Qars,108410336,108418272,+,Y,N,N,N,506,CpG_Start,CpG: 123,chr9,108419007,108420262,61.1,1.05,0,0,0,0,0.36,0,0.06,0,0,0.11,0,0.58,0.17,0.143333333,0.083333333,0.46566315,0.331928129,0,1
SmaI_mm9_9243,chr1,167564320,352,1,NM_001001880,Mpzl1,167564672,167522312,-,14756,NM_178593,Rcsd1,167638225,167579076,-,Y,N,N,N,73,CpG_Start,CpG: 53,chr1,167564247,167564918,60.6,0.91,0,0,NA,0,0,0,0,0.06,0,0,0,0.15,0,0.035,0.035,0.237181042,0.624920028,0,1
SmaI_mm9_92454,chr9,108743175,-13199,0,NM_134420,Slc26a6,108756374,108815380,+,-12125,NM_080437,Celsr3,108728651,108755300,+,N,N,N,N,7900,CpG_End,CpG: 98,chr9,108734181,108735275,64.2,0.87,89.49,85.62,92.04,89.1,91.79,89.49,89.58833333,85.52,89.05,87.05,88.18,87.73,76.97,85.75,-3.838333333,0.091026731,1.040831055,0,0
SmaI_mm9_92455,chr9,108743435,-12939,0,NM_134420,Slc26a6,108756374,108815380,+,-11865,NM_080437,Celsr3,108728651,108755300,+,N,N,N,N,8160,CpG_End,CpG: 98,chr9,108734181,108735275,64.2,0.87,56.03,34.67,49.35,36.87,50.18,42.37,44.91166667,50.72,56.44,34.62,61.8,51.15,33.12,47.975,3.063333333,0.611904955,0.21331603,0,0
SmaI_mm9_9248,chr1,167585731,-21059,0,NM_001001880,Mpzl1,167564672,167522312,-,-6655,NM_178593,Rcsd1,167638225,167579076,-,N,N,N,N,12922,CpG_End,CpG: 40,chr1,167572479,167572809,69.8,1,55.27,63.54,71.32,61.07,63.68,62.48,62.89333333,76.74,63.36,64.82,73.27,63.58,71.34,68.85166667,5.958333333,0.086976872,1.060596215,0,0
SmaI_mm9_92482,chr9,108909261,15314,0,NM_173019,Pfkfb4,108893947,108934739,+,20052,NM_145077,Ucn2,108888208,108889209,+,N,N,N,N,-67019,CpG_Start,CpG: 51,chr9,108976280,108976837,65.1,0.86,79.37,74.64,77.34,79.83,86.36,79.33,79.47833333,74.94,72.83,81.37,81.51,76.77,69.18,76.1,-3.378333333,0.212342739,0.672962586,0,1
SmaI_mm9_92483,chr9,108909585,15638,0,NM_173019,Pfkfb4,108893947,108934739,+,20376,NM_145077,Ucn2,108888208,108889209,+,N,N,N,N,-66695,CpG_Start,CpG: 51,chr9,108976280,108976837,65.1,0.86,55.24,55.66,63.91,56.72,67.2,59.13,59.64333333,62.37,52.79,59.36,59.35,55.51,60.7,58.34666667,-1.296666667,0.610109592,0.214592147,0,1
SmaI_mm9_9249,chr1,167586000,-21328,0,NM_001001880,Mpzl1,167564672,167522312,-,-6924,NM_178593,Rcsd1,167638225,167579076,-,N,N,N,N,13191,CpG_End,CpG: 40,chr1,167572479,167572809,69.8,1,79.62,84.95,88.1,79.77,86.2,85.8,84.07333333,84.16,80.17,80.64,89.11,83.07,82.64,83.29833333,-0.775,0.700164201,0.154800098,0,0
SmaI_mm9_92495,chr9,108996932,-1018,0,NM_172775,Plxnb1,108997950,109022429,+,1055,NM_025689,Ccdc51,108985010,108995877,+,N,N,N,N,-665,CpG_Start,CpG: 91,chr9,108997597,108998490,64.7,0.97,25.83,12.11,29.32,18.78,21.06,12.48,19.93,27.47,29.78,20.16,36.79,21.07,22.33,26.26666667,6.336666667,0.131536984,0.880952119,1,0
SmaI_mm9_92496,chr9,108997265,-685,1,NM_172775,Plxnb1,108997950,109022429,+,1388,NM_025689,Ccdc51,108985010,108995877,+,N,N,N,N,-332,CpG_Start,CpG: 91,chr9,108997597,108998490,64.7,0.97,2.62,0.81,2.78,2.46,1.58,1.68,1.988333333,4.12,4.27,1.97,2.45,5.45,1.82,3.346666667,1.358333333,0.073078719,1.136209075,1,0
SmaI_mm9_92497,chr9,108997725,-225,1,NM_172775,Plxnb1,108997950,109022429,+,1848,NM_025689,Ccdc51,108985010,108995877,+,Y,N,N,N,128,CpG_Start,CpG: 91,chr9,108997597,108998490,64.7,0.97,0,0,0,0,0,0,0,0,0.13,0,0.07,0.17,0.12,0.081666667,0.081666667,0.018026865,1.744079797,0,0
SmaI_mm9_9251,chr1,167592759,-28087,0,NM_001001880,Mpzl1,167564672,167522312,-,-13683,NM_178593,Rcsd1,167638225,167579076,-,N,N,N,N,19950,CpG_End,CpG: 40,chr1,167572479,167572809,69.8,1,43.98,53.11,28.35,43.36,47.38,48.64,44.13666667,36.35,38.59,47.71,27.3,36.15,28.96,35.84333333,-8.293333333,0.100501005,0.997829596,0,0
SmaI_mm9_9252,chr1,167593073,-28401,0,NM_001001880,Mpzl1,167564672,167522312,-,-13997,NM_178593,Rcsd1,167638225,167579076,-,N,N,N,N,20264,CpG_End,CpG: 40,chr1,167572479,167572809,69.8,1,29.92,42.33,33.26,37.43,35.57,36.26,35.795,37.07,35.03,40.21,32.23,34.3,34.26,35.51666667,-0.278333333,0.894299974,0.048516782,0,0
SmaI_mm9_92592,chr9,110236220,423,1,NM_001001144,Scap,110235797,110287450,+,11614,NM_001081381,2610002I17Rik,110207696,110224606,+,Y,N,N,N,-21,CpG_End,CpG: 67,chr9,110235768,110236241,73.6,1.05,0,0,0,0,0,0.31,0.051666667,0,0,0,0,0,0.5,0.083333333,0.031666667,0.753374979,0.122988808,0,1
SmaI_mm9_92593,chr9,110236528,731,0,NM_001001144,Scap,110235797,110287450,+,11922,NM_001081381,2610002I17Rik,110207696,110224606,+,N,N,N,N,287,CpG_End,CpG: 67,chr9,110235768,110236241,73.6,1.05,0,0,0.34,0,0,0,0.056666667,0,0,0.16,0,0,0,0.026666667,-0.03,0.642225524,0.192312439,1,1
SmaI_mm9_92596,chr9,110310196,518,0,NM_001081043,Ptpn23,110310714,110287593,-,-15320,NM_008694,Ngp,110322312,110325516,+,N,N,N,N,-17,CpG_Start,CpG: 63,chr9,110310213,110310875,67.1,0.84,0,0,0.2,0,0.26,0,0.076666667,0.15,0,0.11,0.28,0.19,0,0.121666667,0.045,0.513870075,0.289146673,1,1
SmaI_mm9_92597,chr9,110310464,250,1,NM_001081043,Ptpn23,110310714,110287593,-,-15052,NM_008694,Ngp,110322312,110325516,+,Y,N,N,N,251,CpG_Start,CpG: 63,chr9,110310213,110310875,67.1,0.84,0.13,0,0.15,0.17,0,0.15,0.1,0,0,0,0,0.29,0,0.048333333,-0.051666667,0.39387875,0.404637449,0,1
SmaI_mm9_92606,chr9,110355171,24027,0,NM_177771,Klhl18,110379198,110328430,-,-26741,NM_177771,Klhl18,110379198,110328430,-,N,N,N,N,-23805,CpG_Start,CpG: 30,chr9,110378976,110379266,66.7,0.97,45.91,58.76,51.28,68.69,59.37,50.33,55.72333333,17.26,NA,41.61,9.73,21.35,NA,22.4875,-33.23583333,0.001233929,2.908709778,0,1
SmaI_mm9_92607,chr9,110355615,23583,0,NM_177771,Klhl18,110379198,110328430,-,-27185,NM_177771,Klhl18,110379198,110328430,-,N,ID_B1,SINE,B4,-23361,CpG_Start,CpG: 30,chr9,110378976,110379266,66.7,0.97,92.4,95.3,85.51,95.75,93.64,92,92.43333333,63.31,NA,84.16,77.39,74.52,73.31,74.538,-17.89533333,0.000608198,3.215954779,0,1
SmaI_mm9_92613,chr9,110435353,252,1,NM_001081340,Setd2,110435101,110521137,+,7675,NM_010628,Kif9,110379462,110427678,+,Y,N,N,N,-460,CpG_End,CpG: 143,chr9,110434405,110435813,61.6,1.09,0,0.21,0,0,0,0,0.035,0.11,0,0,0,0.09,0.13,0.055,0.02,0.65247665,0.185435026,0,1
SmaI_mm9_92614,chr9,110435602,501,0,NM_001081340,Setd2,110435101,110521137,+,7924,NM_010628,Kif9,110379462,110427678,+,Y,N,N,N,-211,CpG_End,CpG: 143,chr9,110434405,110435813,61.6,1.09,0,0,0,0,0,0,0,0.11,0,0,0,0.28,0,0.065,0.065,0.193277982,0.713817617,0,1
SmaI_mm9_92625,chr9,110556321,344,1,NM_183276,Nbeal2,110556665,110527293,-,-29028,NM_183276,Nbeal2,110556665,110527293,-,Y,N,N,N,144,CpG_Start,CpG: 69,chr9,110556177,110556811,72.1,0.84,0,0,0,0,0,0,0,0.06,0,0.06,0.1,0,0,0.036666667,0.036666667,0.061926963,1.208120221,0,1
