ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,SPFC1M1,SPFC1M2,SPFC2M1,SPFC2M2,SPFC3M1,SPFC3M2,AvgWT,SpfKoC4M1,SpfKoC4M2,SpfKoC4M5,SpfKoC5M1,SpfKoC5M3,SpfKoC5M4,AvgKO,KO.WT,ttest2,pttest2,cgi.shore,in.gene
SmaI_mm9_69137,chr7,52508632,-14423,0,NM_007645,Cd37,52494209,52489002,-,-19630,NM_007645,Cd37,52494209,52489002,-,N,N,N,N,12040,CpG_End,CpG: 48,chr7,52496034,52496592,66.5,0.78,60.46,61.87,61.83,55.04,66.98,57.2,60.56333333,62.34,65.53,62.83,63.65,61.35,61.36,62.84333333,2.28,0.237689208,0.623990536,0,0
SmaI_mm9_69138,chr7,52508873,-14664,0,NM_007645,Cd37,52494209,52489002,-,-19871,NM_007645,Cd37,52494209,52489002,-,N,PB1D7,SINE,Alu,12281,CpG_End,CpG: 48,chr7,52496034,52496592,66.5,0.78,80.1,83.62,79.08,76.95,86.79,80.88,81.23666667,66.32,80.33,75.01,78.59,68.36,74.06,73.77833333,-7.45833334,0.018957302,1.722223479,0,0
SmaI_mm9_69141,chr7,52535565,-2678,0,NM_001033176,1700039E15Rik,52538243,52544363,+,-8798,NM_001033176,1700039E15Rik,52538243,52544363,+,N,N,N,N,2585,CpG_End,CpG: 37,chr7,52532745,52532980,73.7,1.15,48.84,45.68,43.92,NA,NA,39.74,44.545,44.85,48.22,45.44,43.57,42.77,51.71,46.09333333,1.54833333,0.51389026,0.289129613,0,0
SmaI_mm9_69154,chr7,52597045,6406,0,NM_010473,Hrc,52590639,52594342,+,-2549,NM_029741,Ppfia3,52622389,52594496,-,N,N,N,N,1879,CpG_End,CpG: 25,chr7,52594853,52595166,69.1,0.68,6.46,4.3,5.88,5.07,1.45,4.94,4.683333333,4.62,4.13,4.88,3.86,6.03,5.11,4.771666667,0.088333334,0.912382516,0.039823046,1,0
SmaI_mm9_69159,chr7,52615908,6481,0,NM_029741,Ppfia3,52622389,52594496,-,7353,NM_011698,Lin7b,52625934,52623261,-,N,N,N,N,-960,CpG_Start,CpG: 40,chr7,52616868,52617200,70.9,0.98,74.19,54.84,67.93,66.31,70.11,62.53,65.985,66,62.98,57.77,59.67,68.97,72.65,64.67333333,-1.31166667,0.721463279,0.141785769,1,1
SmaI_mm9_69160,chr7,52616326,6063,0,NM_029741,Ppfia3,52622389,52594496,-,6935,NM_011698,Lin7b,52625934,52623261,-,N,N,N,N,-542,CpG_Start,CpG: 40,chr7,52616868,52617200,70.9,0.98,23.22,11.62,18.73,20.41,20.31,15,18.215,13.21,11.99,13.72,14.53,8.41,23.7,14.26,-3.955,0.173340077,0.761101014,1,1
SmaI_mm9_69162,chr7,52622390,-1,1,NM_029741,Ppfia3,52622389,52594496,-,871,NM_011698,Lin7b,52625934,52623261,-,Y,N,N,N,442,CpG_Start,CpG: 95,chr7,52621948,52623147,64.4,0.76,0,0,0,0,0,0,0,0,0.18,0.18,0,0,0.15,0.085,0.085,0.050629962,1.295592395,0,0
SmaI_mm9_69163,chr7,52622654,51,1,NR_027802,Mtag2,52622603,52623318,+,607,NM_011698,Lin7b,52625934,52623261,-,Y,N,N,N,-493,CpG_End,CpG: 95,chr7,52621948,52623147,64.4,0.76,0,0.18,0,0,0,0,0.03,0.53,0.93,0.71,0.68,0.6,0.63,0.68,0.65,1.32E-06,5.878140805,0,1
SmaI_mm9_69167,chr7,52637490,-11556,0,NM_011698,Lin7b,52625934,52623261,-,-5666,NM_009224,Snrnp70,52651017,52631824,-,N,N,N,N,4844,CpG_End,CpG: 51,chr7,52632089,52632646,60.9,1.05,90.28,94.37,93.32,93.98,94.17,90.19,92.71833333,93.76,94.42,93.42,95.57,93.25,93.28,93.95,1.23166667,0.191842954,0.717054148,0,0
SmaI_mm9_69168,chr7,52637816,-11882,0,NM_011698,Lin7b,52625934,52623261,-,-5992,NM_009224,Snrnp70,52651017,52631824,-,N,N,N,N,5170,CpG_End,CpG: 51,chr7,52632089,52632646,60.9,1.05,95.67,96.24,95.89,95.95,96.55,94.97,95.87833333,94.69,96.94,96.38,94.65,96.7,96.53,95.98166667,0.10333334,0.832431632,0.079651425,0,0
SmaI_mm9_69172,chr7,52661366,36,1,NM_010596,Kcna7,52661330,52666752,+,-5386,NM_010596,Kcna7,52661330,52666752,+,N,PB1D7,SINE,Alu,-256,CpG_Start,CpG: 112,chr7,52661622,52662395,72,1.12,29.81,27.23,19.01,26.83,23.7,26.94,25.58666667,21.27,15.28,23.62,26.22,14.33,18.05,19.795,-5.79166667,0.040592063,1.391558875,1,1
SmaI_mm9_69173,chr7,52661814,484,1,NM_010596,Kcna7,52661330,52666752,+,-4938,NM_010596,Kcna7,52661330,52666752,+,Y,N,N,N,192,CpG_Start,CpG: 112,chr7,52661622,52662395,72,1.12,5.18,4.8,4.49,6.28,6.3,3.07,5.02,4.77,10.23,6.87,9.5,6.34,5.35,7.176666667,2.156666667,0.063415362,1.197805527,0,1
SmaI_mm9_69189,chr7,52736918,7248,0,NM_027903,Dhdh,52744166,52728933,-,-7985,NM_027903,Dhdh,52744166,52728933,-,N,N,N,N,-7034,CpG_Start,CpG: 26,chr7,52743952,52744258,64.5,0.83,11.62,11.74,12.06,15.51,8.97,10.27,11.695,20.24,13.88,15.57,12.63,18.84,13.39,15.75833333,4.06333333,0.026025229,1.584605448,0,1
SmaI_mm9_69190,chr7,52737291,6875,0,NM_027903,Dhdh,52744166,52728933,-,-8358,NM_027903,Dhdh,52744166,52728933,-,N,N,N,N,-6661,CpG_Start,CpG: 26,chr7,52743952,52744258,64.5,0.83,83.25,83.64,81.42,78.04,81.22,76.44,80.66833333,82.98,82.25,81.92,86.08,89.31,81.08,83.93666667,3.26833334,0.089428023,1.048526369,0,1
SmaI_mm9_69193,chr7,52750092,-5926,0,NM_027903,Dhdh,52744166,52728933,-,-2048,NM_001163662,Nucb1,52765778,52748044,-,N,N,N,N,5834,CpG_End,CpG: 26,chr7,52743952,52744258,64.5,0.83,79.73,76.07,80.64,80.5,79.71,76.72,78.895,79.77,79.91,80,77.12,81.93,79.69,79.73666667,0.84166667,0.430249704,0.36627942,0,0
SmaI_mm9_69194,chr7,52750385,-6219,0,NM_027903,Dhdh,52744166,52728933,-,-2341,NM_001163662,Nucb1,52765778,52748044,-,N,N,N,N,6127,CpG_End,CpG: 26,chr7,52743952,52744258,64.5,0.83,93.8,94.69,96.55,92.61,97.37,92,94.50333333,93.91,94.59,95.91,93.21,95.68,96.07,94.895,0.39166667,0.702190368,0.153545132,0,0
SmaI_mm9_69205,chr7,52828701,2968,0,NM_009737,Bcat2,52825733,52845078,+,6010,NM_025330,Hsd17b14,52817567,52822691,+,N,N,N,N,2684,CpG_End,CpG: 41,chr7,52825527,52826017,69.2,0.71,81.8,75.93,86.46,88.23,80.54,84.97,82.98833333,65.52,86.2,81.56,81.92,64.96,80.86,76.83666667,-6.15166666,0.170983997,0.767044536,0,1
SmaI_mm9_69226,chr7,52934730,198,1,NM_019934,Sec1,52934928,52933057,-,-1673,NM_019934,Sec1,52934928,52933057,-,N,N,N,N,53,CpG_End,CpG: 16,chr7,52934455,52934677,58.3,0.85,90.45,94.01,91.8,94.25,92.55,93.23,92.715,83.12,85.34,91,91.09,82.34,85.52,86.40166667,-6.31333333,0.003457237,2.461270842,1,1
SmaI_mm9_69227,chr7,52940187,403,1,NM_001033356,Ntn5,52939784,52949924,+,-7130,NM_019934,Sec1,52934928,52933057,-,N,N,N,N,5510,CpG_End,CpG: 16,chr7,52934455,52934677,58.3,0.85,74.91,76.3,85.31,84.68,87.44,80.9,81.59,83.48,81.76,80.3,85.17,80.74,83.75,82.53333333,0.94333333,0.680868026,0.16693706,0,1
SmaI_mm9_69233,chr7,52960775,158,1,NM_016974,Dbp,52960617,52965573,+,744,NM_009800,Car11,52955337,52960031,+,N,N,N,N,-50,CpG_Start,CpG: 19,chr7,52960825,52961074,66,0.7,0,0,0.17,0,0,0.16,0.055,0.63,0.73,0.95,0.1,0.34,0.67,0.57,0.515,0.002460778,2.60892756,1,1
SmaI_mm9_69234,chr7,52961023,406,1,NM_016974,Dbp,52960617,52965573,+,992,NM_009800,Car11,52955337,52960031,+,Y,N,N,N,-51,CpG_End,CpG: 19,chr7,52960825,52961074,66,0.7,0,0.15,0,0,0,0,0.025,0.65,1.03,0.99,1.29,0.53,1.23,0.953333333,0.928333333,2.65E-05,4.57746404,0,1
SmaI_mm9_69235,chr7,52961687,1070,0,NM_016974,Dbp,52960617,52965573,+,1656,NM_009800,Car11,52955337,52960031,+,N,N,N,N,-335,CpG_Start,CpG: 49,chr7,52962022,52962430,71.6,0.93,0,0.18,0.22,0,0,0,0.066666667,0.36,0,0,0,0.33,0,0.115,0.048333333,0.579150445,0.237208605,1,1
SmaI_mm9_69236,chr7,52962028,1411,0,NM_016974,Dbp,52960617,52965573,+,1997,NM_009800,Car11,52955337,52960031,+,Y,N,N,N,6,CpG_Start,CpG: 49,chr7,52962022,52962430,71.6,0.93,0,0,0,0,0,0,0,0,0,0.3,0,0.29,0.27,0.143333333,0.143333333,0.04968659,1.303760805,0,1
SmaI_mm9_69246,chr7,52974718,1277,0,NM_009077,Rpl18,52973441,52976205,+,-1487,NM_009077,Rpl18,52973441,52976205,+,N,N,N,N,1030,CpG_End,CpG: 60,chr7,52973074,52973688,64.9,0.93,45.12,26.85,37.19,30.95,40.46,32.88,35.575,38.73,25.56,27.75,33.36,33.68,36.09,32.52833333,-3.04666667,0.391344944,0.407440272,1,1
SmaI_mm9_69252,chr7,53010434,4491,0,NM_017465,Sult2b1,53014925,52985354,-,-25080,NM_017465,Sult2b1,53014925,52985354,-,N,N,N,N,-30553,CpG_Start,CpG: 31,chr7,53040987,53041268,74.1,0.8,85.29,90.14,93.58,92.53,93.48,90.55,90.92833333,92.59,92.7,92.99,92.02,90.74,90.15,91.865,0.93666667,0.506264051,0.29562291,0,1
SmaI_mm9_69253,chr7,53010756,4169,0,NM_017465,Sult2b1,53014925,52985354,-,-25402,NM_017465,Sult2b1,53014925,52985354,-,N,N,N,N,-30231,CpG_Start,CpG: 31,chr7,53040987,53041268,74.1,0.8,76.59,78.83,86.58,80.84,85.53,75.09,80.57666667,82.96,85.82,86.22,87.77,84.33,80.72,84.63666667,4.06,0.091255171,1.039742518,0,1
SmaI_mm9_69263,chr7,53049615,-9778,0,NM_001033792,Gm5897,53039837,53038302,-,-9885,NM_001005511,Lmtk3,53039317,53059500,+,N,N,N,N,-768,CpG_Start,CpG: 21,chr7,53050383,53050687,66.6,0.63,93.89,88.76,84.68,88.06,92.02,84.68,88.68166667,85.02,83.04,84.85,79.67,76.96,80.3,81.64,-7.04166667,0.005799137,2.236636597,1,0
SmaI_mm9_69264,chr7,53049850,-10013,0,NM_001033792,Gm5897,53039837,53038302,-,-9650,NM_001005511,Lmtk3,53039317,53059500,+,N,N,N,N,-533,CpG_Start,CpG: 21,chr7,53050383,53050687,66.6,0.63,84.35,75.43,66.37,69.76,77.39,65.84,73.19,61.97,66.69,63.58,64.77,58.35,62.24,62.93333333,-10.25666667,0.008803549,2.055342214,1,0
SmaI_mm9_69280,chr7,53089063,-2904,0,NM_153419,Grwd1,53086159,53080593,-,-1210,NM_008172,Grin2d,53122051,53087853,-,Y,N,N,N,-374,CpG_End,CpG: 172,chr7,53087813,53089437,65.2,1.01,0.33,0.31,1.8,0,1.79,0.34,0.761666667,1.01,1.6,1.62,0.98,1.46,0.88,1.258333333,0.496666666,0.195981061,0.707785896,0,0
SmaI_mm9_69281,chr7,53089276,-3117,0,NM_153419,Grwd1,53086159,53080593,-,-1423,NM_008172,Grin2d,53122051,53087853,-,Y,N,N,N,-161,CpG_End,CpG: 172,chr7,53087813,53089437,65.2,1.01,0.85,0.42,0.51,1.13,0,0.47,0.563333333,0.44,1.31,0.57,1.89,0.89,1.13,1.038333333,0.475,0.10708684,0.970263897,0,0
SmaI_mm9_69297,chr7,53169136,7083,0,NM_001146346,Emp3,53176219,53173393,-,-3647,NM_144801,Tmem143,53152439,53172783,+,N,N,N,N,-10538,CpG_Start,CpG: 19,chr7,53179674,53179938,63,0.74,87.35,78.56,82.88,82.4,89.38,79.26,83.305,78.8,86.57,85.2,82.87,79.25,83.06,82.625,-0.68,0.760721325,0.118774409,0,0
SmaI_mm9_69324,chr7,53364884,-9277,0,NM_010602,Kcnj11,53355607,53352532,-,-4991,NM_011510,Abcc8,53435403,53359893,-,N,N,N,N,8631,CpG_End,CpG: 21,chr7,53356046,53356253,72.6,0.77,92.17,92.27,92.16,93.09,92.98,87.59,91.71,83.55,90.64,86.49,90.63,87.62,88.66,87.93166667,-3.77833333,0.021432731,1.668922485,0,0
SmaI_mm9_69325,chr7,53365231,-9624,0,NM_010602,Kcnj11,53355607,53352532,-,-5338,NM_011510,Abcc8,53435403,53359893,-,N,N,N,N,8978,CpG_End,CpG: 21,chr7,53356046,53356253,72.6,0.77,60.28,56.72,52.06,58.98,64.09,61.52,58.94166667,44.46,54.79,50.26,54.01,36.58,46.1,47.7,-11.24166667,0.006343295,2.197685105,0,0
SmaI_mm9_69350,chr7,53543218,46861,0,NM_013624,Otog,53496357,53566804,+,-23586,NM_013624,Otog,53496357,53566804,+,N,N,N,N,-61018,CpG_Start,CpG: 34,chr7,53604236,53604522,75.3,0.85,81.72,76.25,79.73,77.51,77.52,75.91,78.10666667,72.1,78.52,73.73,74,75.69,73.58,74.60333333,-3.50333334,0.021417198,1.66923734,0,1
SmaI_mm9_69351,chr7,53543524,47167,0,NM_013624,Otog,53496357,53566804,+,-23280,NM_013624,Otog,53496357,53566804,+,N,N,N,N,-60712,CpG_Start,CpG: 34,chr7,53604236,53604522,75.3,0.85,69.19,63.04,66.24,58.26,65.31,66.28,64.72,53.21,60.89,51.75,57.78,55.62,55.7,55.825,-8.895,0.001335064,2.874497867,0,1
SmaI_mm9_69406,chr7,54051714,250,1,NM_008186,Gtf2h1,54051464,54079170,+,-27456,NM_008186,Gtf2h1,54051464,54079170,+,Y,N,N,N,-49,CpG_End,CpG: 89,chr7,54050980,54051763,70,0.93,0,0,0,0,0,0,0,0,0,0.15,0,0,0.14,0.048333333,0.048333333,0.145249102,0.837886545,0,1
SmaI_mm9_69407,chr7,54051956,492,1,NM_008186,Gtf2h1,54051464,54079170,+,-27214,NM_008186,Gtf2h1,54051464,54079170,+,N,N,N,N,193,CpG_End,CpG: 89,chr7,54050980,54051763,70,0.93,0.25,0,0.56,0,0,0.24,0.175,0.3,0.25,0.3,0.15,0.27,0.14,0.235,0.06,0.545696411,0.263048903,1,1
SmaI_mm9_69421,chr7,54305877,-133,1,NM_026436,Tmem86a,54306010,54310146,+,-4269,NM_026436,Tmem86a,54306010,54310146,+,Y,N,N,N,70,CpG_Start,CpG: 63,chr7,54305807,54306392,69.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SmaI_mm9_69422,chr7,54306211,201,1,NM_026436,Tmem86a,54306010,54310146,+,-3935,NM_026436,Tmem86a,54306010,54310146,+,Y,N,N,N,-181,CpG_End,CpG: 63,chr7,54305807,54306392,69.3,0.9,0,0,0.19,0,0,0,0.031666667,0,0,0,0,0,0,0,-0.031666667,0.340893132,0.467381748,0,1
SmaI_mm9_69430,chr7,54387964,4,1,NM_001163565,Ptpn5,54387968,54333172,-,53172,NM_205821,Mrgpra6,54444725,54441136,-,Y,N,N,N,-277,CpG_End,CpG: 69,chr7,54387516,54388241,69.6,0.79,0.27,0.23,0.81,0.67,0,0.25,0.371666667,2.21,1.21,1.24,1.74,1.84,2.12,1.726666667,1.355,8.44E-05,4.073535369,0,1
SmaI_mm9_69431,chr7,54388213,-245,1,NM_001163565,Ptpn5,54387968,54333172,-,52923,NM_205821,Mrgpra6,54444725,54441136,-,Y,N,N,N,-28,CpG_End,CpG: 69,chr7,54387516,54388241,69.6,0.79,0.62,0.18,1.18,0.54,0.34,0.98,0.64,2.04,0.93,1.27,1.51,1.24,2.21,1.533333333,0.893333333,0.005720842,2.242540015,0,0
SmaI_mm9_69432,chr7,54388410,-442,1,NM_001163565,Ptpn5,54387968,54333172,-,52726,NM_205821,Mrgpra6,54444725,54441136,-,N,N,N,N,169,CpG_End,CpG: 69,chr7,54387516,54388241,69.6,0.79,0,0.48,0.67,0,0.98,0,0.355,1.86,1.04,1.81,1.06,2.08,1.72,1.595,1.24,0.000537312,3.269773346,1,0
SmaI_mm9_69510,chr7,56136071,340,1,NM_001013368,E2f8,56136411,56121800,-,-14271,NM_001013368,E2f8,56136411,56121800,-,Y,N,N,N,27,CpG_Start,CpG: 103,chr7,56136044,56137137,62.9,0.96,0,0.25,0.51,0.24,0,0.22,0.203333333,0,1.37,0.45,0,1.34,0,0.526666667,0.323333334,0.278777995,0.554741509,0,1
SmaI_mm9_69511,chr7,56136444,-33,1,NM_001013368,E2f8,56136411,56121800,-,-14644,NM_001013368,E2f8,56136411,56121800,-,Y,N,N,N,400,CpG_Start,CpG: 103,chr7,56136044,56137137,62.9,0.96,0,0,0,0,0.15,0.1,0.041666667,0,0,0,0,0,0,0,-0.041666667,0.155614956,0.807948665,0,0
SmaI_mm9_69512,chr7,56136736,-325,1,NM_001013368,E2f8,56136411,56121800,-,-14936,NM_001013368,E2f8,56136411,56121800,-,Y,N,N,N,-401,CpG_End,CpG: 103,chr7,56136044,56137137,62.9,0.96,0.07,0,0,0,0.09,0,0.026666667,0.47,0.4,0.38,0.27,0.23,0.42,0.361666667,0.335,1.07E-05,4.972577329,0,0
SmaI_mm9_69513,chr7,56137061,-650,1,NM_001013368,E2f8,56136411,56121800,-,-15261,NM_001013368,E2f8,56136411,56121800,-,Y,GC_rich,Low_complexity,Low_complexity,-76,CpG_End,CpG: 103,chr7,56136044,56137137,62.9,0.96,0,0,0,0,0,0.1,0.016666667,1.09,0.43,0.86,0.76,0.19,0.31,0.606666667,0.59,0.002158525,2.66584297,0,0
SmaI_mm9_69527,chr7,56223602,9159,0,NM_001111016,Nav2,56214443,56865458,+,-101802,NM_001013368,E2f8,56136411,56121800,-,N,B3,SINE,B2,86465,CpG_End,CpG: 103,chr7,56136044,56137137,62.9,0.96,96.94,97.07,99.05,NA,NA,100,98.265,97.91,98.03,97.51,97.78,99.37,98.74,98.22333333,-0.04166667,0.953561191,0.020651433,0,1
SmaI_mm9_69528,chr7,56223970,9527,0,NM_001111016,Nav2,56214443,56865458,+,-102170,NM_001013368,E2f8,56136411,56121800,-,N,N,N,N,86833,CpG_End,CpG: 103,chr7,56136044,56137137,62.9,0.96,53.56,54.17,44.65,64.23,58.63,59.33,55.76166667,50.33,56.4,48.63,51.37,44.14,49.34,50.035,-5.72666667,0.101785511,0.99231404,0,1
SmaI_mm9_69551,chr7,56502303,744,0,NM_175272,Nav2,56501559,56865458,+,-363155,NM_175272,Nav2,56501559,56865458,+,Y,N,N,N,-99,CpG_End,CpG: 123,chr7,56501141,56502402,64.1,0.95,0,0.43,0,0,0.51,0,0.156666667,0.53,0,1.46,0.72,0,0.32,0.505,0.348333333,0.18553831,0.731566403,0,1
SmaI_mm9_69555,chr7,56526450,24891,0,NM_175272,Nav2,56501559,56865458,+,-339008,NM_175272,Nav2,56501559,56865458,+,N,N,N,N,24048,CpG_End,CpG: 123,chr7,56501141,56502402,64.1,0.95,62.72,68.38,63.15,61.61,66.07,67.49,64.90333333,58.34,59.55,66.97,63.45,55.18,53.79,59.54666667,-5.35666666,0.04431077,1.353490699,0,1
SmaI_mm9_69599,chr7,57014397,-79,1,NM_001146049,Htatip2,57014476,57029369,+,-14972,NM_001146052,Htatip2,57014882,57029369,+,Y,N,N,N,38,CpG_Start,CpG: 33,chr7,57014359,57014622,77.3,0.84,0.15,0,0.28,0,0,0,0.071666667,0.12,0.11,0,0,0,0,0.038333333,-0.033333334,0.551482876,0.258467968,0,0
SmaI_mm9_69600,chr7,57014690,-192,1,NM_001146052,Htatip2,57014882,57029369,+,-14679,NM_001146052,Htatip2,57014882,57029369,+,N,N,N,N,68,CpG_End,CpG: 33,chr7,57014359,57014622,77.3,0.84,1.16,0.37,0.57,0.34,0.19,0.39,0.503333333,1.07,1.16,1.11,1.29,0.7,0.96,1.048333333,0.545,0.007402267,2.13063524,1,0
SmaI_mm9_69609,chr7,57167330,260,1,NM_148931,Slc6a5,57167070,57214863,+,-47533,NM_001146013,Slc6a5,57165669,57214863,+,Y,N,N,N,129,CpG_Start,CpG: 42,chr7,57167201,57167693,66.9,0.76,3.95,3.7,2.32,2.51,2.18,3.85,3.085,5.8,5.56,8.42,6.09,4.76,6.46,6.181666667,3.096666667,0.000469586,3.328285041,0,1
SmaI_mm9_69610,chr7,57167586,516,0,NM_148931,Slc6a5,57167070,57214863,+,-47277,NM_001146013,Slc6a5,57165669,57214863,+,Y,N,N,N,-107,CpG_End,CpG: 42,chr7,57167201,57167693,66.9,0.76,4.9,5.16,7.2,5.49,5.46,5.01,5.536666667,8.29,6.48,8.91,7.51,7.38,8.39,7.826666667,2.29,0.000972406,3.012152568,0,1
SmaI_mm9_69618,chr7,57230624,-96,1,NM_001037906,Nell1,57230720,58118659,+,15761,NM_001146013,Slc6a5,57165669,57214863,+,Y,N,N,N,319,CpG_Start,CpG: 85,chr7,57230305,57231320,66.6,0.77,0.73,0.72,1.82,0.98,0.47,0.92,0.94,3.32,1.33,2.78,2.93,2.58,3.04,2.663333333,1.723333333,0.000520009,3.283988925,0,0
SmaI_mm9_69619,chr7,57230892,172,1,NM_001037906,Nell1,57230720,58118659,+,16029,NM_001146013,Slc6a5,57165669,57214863,+,Y,N,N,N,-428,CpG_End,CpG: 85,chr7,57230305,57231320,66.6,0.77,1.07,1.07,2.09,1.42,1.64,1.8,1.515,3.21,3.45,3.7,4.08,4.81,2.2,3.575,2.06,0.000388548,3.410555746,0,1
SmaI_mm9_69713,chr7,58766323,-76,1,NM_177694,Ano5,58766399,58854079,+,-87756,NM_177694,Ano5,58766399,58854079,+,N,N,N,N,-148,CpG_Start,CpG: 26,chr7,58766471,58766782,63.5,0.83,5.35,5.46,5.52,7.98,5.35,7.35,6.168333333,17.07,11.78,12.43,10.61,13.59,14.36,13.30666667,7.138333337,4.51E-05,4.346074602,1,0
SmaI_mm9_69714,chr7,58766704,305,1,NM_177694,Ano5,58766399,58854079,+,-87375,NM_177694,Ano5,58766399,58854079,+,Y,N,N,N,-78,CpG_End,CpG: 26,chr7,58766471,58766782,63.5,0.83,4.44,6.49,8.84,8.41,7.71,7.81,7.283333333,16.92,10.93,16.19,13.08,14.15,13.21,14.08,6.796666667,0.000113509,3.944968379,0,1
SmaI_mm9_70138,chr7,69522345,480,1,NM_013779,Magel2,69521865,69526524,+,-4179,NM_013779,Magel2,69521865,69526524,+,Y,N,N,N,0,CpG_End,CpG: 20,chr7,69522069,69522345,62.8,0.73,27.95,26.54,25.94,27.92,25.95,22.02,26.05333333,31.4,32.59,36.79,30.44,23.51,32.71,31.24,5.18666667,0.026209317,1.581544289,0,1
SmaI_mm9_70139,chr7,69522692,827,0,NM_013779,Magel2,69521865,69526524,+,-3832,NM_013779,Magel2,69521865,69526524,+,N,N,N,N,347,CpG_End,CpG: 20,chr7,69522069,69522345,62.8,0.73,42.85,44.21,40.89,46.75,46.37,44.44,44.25166667,51.16,55.1,43.21,51.38,44.24,56.72,50.30166667,6.05,0.032020927,1.494566099,1,1
SmaI_mm9_70143,chr7,69608505,891,0,NM_013788,Peg12,69609396,69606757,-,-1748,NM_013788,Peg12,69609396,69606757,-,Y,N,N,N,34,CpG_Start,CpG: 100,chr7,69608471,69609420,67.4,0.93,43.28,38.4,49.09,44.87,49.63,45.53,45.13333333,42.46,40.71,44.99,41.2,40.25,43.36,42.16166667,-2.97166666,0.136541466,0.864735438,0,1
SmaI_mm9_70144,chr7,69608797,599,0,NM_013788,Peg12,69609396,69606757,-,-2040,NM_013788,Peg12,69609396,69606757,-,Y,N,N,N,326,CpG_Start,CpG: 100,chr7,69608471,69609420,67.4,0.93,23.65,19.49,22.01,24.87,23.46,19.61,22.18166667,18.33,18.82,16.56,20.23,13.83,20.43,18.03333333,-4.14833334,0.012553929,1.90122033,0,1
SmaI_mm9_70197,chr7,70357221,191,1,NM_007390,Chrna7,70357412,70243578,-,-113643,NM_007390,Chrna7,70357412,70243578,-,Y,N,N,N,287,CpG_Start,CpG: 62,chr7,70356934,70357536,66.2,0.95,0.51,0.45,1.33,1.26,2.1,0.58,1.038333333,3.5,3.91,4.01,3.74,4.37,2.52,3.675,2.636666667,3.22E-05,4.491578519,0,1
SmaI_mm9_70198,chr7,70357536,-124,1,NM_007390,Chrna7,70357412,70243578,-,-113958,NM_007390,Chrna7,70357412,70243578,-,Y,N,N,N,0,CpG_End,CpG: 62,chr7,70356934,70357536,66.2,0.95,1.26,0.22,1.03,1.24,0.6,0.59,0.823333333,1.6,2.09,1.7,1.97,2.06,3.11,2.088333333,1.265,0.001065223,2.972559426,0,0
SmaI_mm9_7021,chr1,129751240,-14110,0,NM_178690,Rab3gap1,129765350,129840453,+,-39391,NM_011737,Ysk4,129736867,129711849,-,N,N,N,N,-14025,CpG_Start,CpG: 34,chr1,129765265,129765658,66.5,0.79,50.92,35.11,53.24,40.9,54.38,41.8,46.05833333,45.52,42.81,34.44,30.8,48.36,49.62,41.925,-4.13333333,0.37833874,0.422119187,0,0
SmaI_mm9_7022,chr1,129751608,-13742,0,NM_178690,Rab3gap1,129765350,129840453,+,-39759,NM_011737,Ysk4,129736867,129711849,-,N,N,N,N,-13657,CpG_Start,CpG: 34,chr1,129765265,129765658,66.5,0.79,62.48,58.11,62.18,61.64,68.3,61.01,62.28666667,67.08,76.71,71.85,65.9,72.69,72.52,71.125,8.83833333,0.001951575,2.70961476,0,0
SmaI_mm9_70225,chr7,70899579,184222,0,NM_021366,Klf13,71083801,71031238,-,-4334,NM_130880,Otud7a,70589658,70903913,+,N,N,N,N,-2789,CpG_Start,CpG: 151,chr7,70902368,70903546,63.2,1.28,7.61,8.94,10.09,12.64,8.15,10,9.571666667,17.85,15.16,10.69,11.8,14.84,11.92,13.71,4.138333333,0.010790675,1.966951407,0,0
SmaI_mm9_70226,chr7,70899885,183916,0,NM_021366,Klf13,71083801,71031238,-,-4028,NM_130880,Otud7a,70589658,70903913,+,N,N,N,N,-2483,CpG_Start,CpG: 151,chr7,70902368,70903546,63.2,1.28,0,0,0,0.75,0.22,0.45,0.236666667,0.23,0.7,0.7,1.15,0.85,0.83,0.743333333,0.506666666,0.016401583,1.785114221,0,0
SmaI_mm9_70317,chr7,71836885,181041,0,NM_023239,Ndnl2,72017926,72016536,-,-61877,NM_007461,Apba2,71646592,71898762,+,N,Lx4B,LINE,L1,-180583,CpG_Start,CpG: 69,chr7,72017468,72018022,70.6,1,94.47,91.13,93.96,88.71,95.94,93.74,92.99166667,92.06,96.35,95.74,95.67,94.23,94.37,94.73666667,1.745,0.190027477,0.721183598,0,0
SmaI_mm9_70318,chr7,71837123,180803,0,NM_023239,Ndnl2,72017926,72016536,-,-61639,NM_007461,Apba2,71646592,71898762,+,N,Lx4B,LINE,L1,-180345,CpG_Start,CpG: 69,chr7,72017468,72018022,70.6,1,85.07,84.68,80.16,83.38,86.96,83.09,83.89,83.95,81.52,78.11,82.55,81.09,82.26,81.58,-2.31,0.09033781,1.044130444,0,0
