ID,Chromosome,Position,Distance2TSS_GeneA,In.prom,RefSeq_GeneA,Name_GeneA,TSS_GeneA,TSE_GeneA,Strand_GeneA,Distance2TSE_GeneB,RefSeq_GeneB,Name_GeneB,TSS_GeneB,TSE_GeneB,Strand_GeneB,inCpG,RepeatName,RepeatClass,RepeatFamily,Distance2CpG,Which_CpG_Edge,CpG_Name,CpG_Chr,CpG_Start,CpG_End,CpG_perGc,CpG_obsExp,GF3_1,GF4_1,GF5_1,GF6_1,GF7_1,GF8_1,AvgWT,GfKoAomC2M1,GfKoAomC2M2,GfKoAomC3M1,GfKoAomC5F1,GfKoAomC5F2,GfKoAomC5F3,AvgKO,KO.WT,ttest2,pttest2,cgi.shore
SmaI_mm9_83546,chr8,117540316,576764,0,NM_019573,Wwox,116963552,117876612,+,-336296,NM_019573,Wwox,116963552,117876612,+,N,N,N,N,494346,CpG_End,CpG: 17,chr8,117045742,117045970,60.7,0.81,70.84,62.78,74.25,72.46,75.34,63.87,69.92333333,61.89,62.4,63.87,63.15,62.16,58.22,61.94833333,-7.975,0.00645173,2.190323826,0
SmaI_mm9_8356,chr1,152239704,-264,1,NM_133780,Tpr,152239968,152297064,+,-31263,NM_001077237,BC003331,152240185,152208441,-,N,N,N,N,-204,CpG_Start,CpG: 94,chr1,152239908,152240849,65.5,0.93,0,0,0,0.6,0.29,0,0.148333333,0,0,0,0,0,0,0,-0.148333333,0.176510171,0.753230264,1
SmaI_mm9_8357,chr1,152240132,53,1,NM_145511,BC003331,152240185,152208441,-,-31691,NM_001077237,BC003331,152240185,152208441,-,Y,N,N,N,224,CpG_Start,CpG: 94,chr1,152239908,152240849,65.5,0.93,0.26,0,0,0,0.27,0,0.088333333,0,0,0,0.34,0,0,0.056666667,-0.031666666,0.699070172,0.155479228,0
SmaI_mm9_83601,chr8,118089447,141347,0,NM_001025577,Maf,118230794,118227153,-,137706,NM_001025577,Maf,118230794,118227153,-,N,N,N,N,-140192,CpG_Start,CpG: 155,chr8,118229639,118231425,57.4,1.05,97.48,98.07,96.8,97.62,96.18,95.59,96.95666667,97.66,97.7,98.47,97.24,96.56,99.26,97.815,0.85833333,0.146313404,0.834715887,0
SmaI_mm9_83602,chr8,118089653,141141,0,NM_001025577,Maf,118230794,118227153,-,137500,NM_001025577,Maf,118230794,118227153,-,N,N,N,N,-139986,CpG_Start,CpG: 155,chr8,118229639,118231425,57.4,1.05,100,95.5,93.95,97.67,98.14,94.46,96.62,97.24,97.57,96.92,96.41,96.45,99.63,97.37,0.75,0.503391527,0.298094099,0
SmaI_mm9_83606,chr8,118230165,629,0,NM_001025577,Maf,118230794,118227153,-,-3012,NM_001025577,Maf,118230794,118227153,-,Y,GC_rich,Low_complexity,Low_complexity,526,CpG_Start,CpG: 155,chr8,118229639,118231425,57.4,1.05,0.28,0,0,0.28,0,0,0.093333333,0,0,0,0,0,0,0,-0.093333333,0.144927605,0.838848883,0
SmaI_mm9_83607,chr8,118230531,263,1,NM_001025577,Maf,118230794,118227153,-,-3378,NM_001025577,Maf,118230794,118227153,-,Y,N,N,N,892,CpG_Start,CpG: 155,chr8,118229639,118231425,57.4,1.05,0.21,0.24,0,0.22,0,0,0.111666667,0.26,0,0.24,0,0,0.37,0.145,0.033333333,0.699533519,0.155191471,0
SmaI_mm9_83658,chr8,119032367,3452,0,NM_029297,Dynlrb2,119028915,119039815,+,-7448,NM_029297,Dynlrb2,119028915,119039815,+,N,N,N,N,-115599,CpG_Start,CpG: 19,chr8,119147966,119148209,61.5,0.82,97.51,96.05,96.27,97.55,98.09,96.07,96.92333333,93.83,97.06,94.77,93.31,95.09,95.19,94.875,-2.04833333,0.009906064,2.00409888,0
SmaI_mm9_83659,chr8,119032765,3850,0,NM_029297,Dynlrb2,119028915,119039815,+,-7050,NM_029297,Dynlrb2,119028915,119039815,+,N,N,N,N,-115201,CpG_Start,CpG: 19,chr8,119147966,119148209,61.5,0.82,51.87,55.45,62.15,62.97,67.5,59.14,59.84666667,62.47,59.41,51.83,53.18,61.72,68.03,59.44,-0.40666667,0.906565644,0.042600743,0
SmaI_mm9_83661,chr8,119066758,37843,0,NM_029297,Dynlrb2,119028915,119039815,+,26943,NM_029297,Dynlrb2,119028915,119039815,+,N,N,N,N,-81208,CpG_Start,CpG: 19,chr8,119147966,119148209,61.5,0.82,83.07,89.09,85.64,85.59,82.36,88.35,85.68333333,85.36,85.53,84.92,84.16,81.23,83.55,84.125,-1.55833333,0.252701011,0.597393021,0
SmaI_mm9_83662,chr8,119067004,38089,0,NM_029297,Dynlrb2,119028915,119039815,+,27189,NM_029297,Dynlrb2,119028915,119039815,+,N,N,N,N,-80962,CpG_Start,CpG: 19,chr8,119147966,119148209,61.5,0.82,45.84,48.08,53.87,55.22,54.66,50.52,51.365,54.4,51.64,59.41,52.98,59.06,73.2,58.44833333,7.08333333,0.076405373,1.116876098,0
SmaI_mm9_83673,chr8,119209546,47345,0,NM_029441,Cdyl2,119256891,119098300,-,-111246,NM_029441,Cdyl2,119256891,119098300,-,N,N,N,N,-46650,CpG_Start,CpG: 34,chr8,119256196,119256522,63.9,1.03,96.41,96.23,96.31,98.62,100,95.73,97.21666667,97.2,97.24,94.29,98.09,96.03,98.71,96.92666667,-0.29,0.765419168,0.116100666,0
SmaI_mm9_83674,chr8,119209837,47054,0,NM_029441,Cdyl2,119256891,119098300,-,-111537,NM_029441,Cdyl2,119256891,119098300,-,N,N,N,N,-46359,CpG_Start,CpG: 34,chr8,119256196,119256522,63.9,1.03,95.52,92.17,93.58,95.25,97.64,90.39,94.09166667,92.95,93.97,93.71,92.76,96.62,97.92,94.655,0.56333333,0.688835847,0.161884261,0
SmaI_mm9_83679,chr8,119256371,520,0,NM_029441,Cdyl2,119256891,119098300,-,156214,NM_026844,2310061C15Rik,119445336,119412585,-,Y,N,N,N,-151,CpG_End,CpG: 34,chr8,119256196,119256522,63.9,1.03,0,0.18,0,0,0,0,0.03,0.34,0.07,0.04,0,0.1,0,0.091666667,0.061666667,0.329724723,0.481848488,0
SmaI_mm9_83680,chr8,119256803,88,1,NM_029441,Cdyl2,119256891,119098300,-,155782,NM_026844,2310061C15Rik,119445336,119412585,-,N,(CG)n,Simple_repeat,Simple_repeat,281,CpG_End,CpG: 34,chr8,119256196,119256522,63.9,1.03,0,0.09,0,0.31,0.22,0.19,0.135,0,0,0,0,0.16,0,0.026666667,-0.108333333,0.091006454,1.040927807,1
SmaI_mm9_83681,chr8,119257134,-243,1,NM_029441,Cdyl2,119256891,119098300,-,155451,NM_026844,2310061C15Rik,119445336,119412585,-,Y,N,N,N,37,CpG_Start,CpG: 35,chr8,119257097,119257415,59.2,1.26,0.17,0.31,0,0,0,0,0.08,0.19,0,0,0,0,0,0.031666667,-0.048333333,0.456273056,0.340775177,0
SmaI_mm9_83686,chr8,119257510,-619,1,NM_029441,Cdyl2,119256891,119098300,-,155075,NM_026844,2310061C15Rik,119445336,119412585,-,N,N,N,N,95,CpG_End,CpG: 35,chr8,119257097,119257415,59.2,1.26,0.63,1.95,2.39,3.09,2.31,0.72,1.848333333,1.62,2.7,3.2,0.81,2.71,5.43,2.745,0.896666667,0.264305212,0.577894273,1
SmaI_mm9_83716,chr8,119517027,322,1,NM_026572,Gcsh,119517349,119505728,-,2553,NM_029686,Pkd1l2,119606349,119519580,-,Y,N,N,N,67,CpG_Start,CpG: 52,chr8,119516960,119517525,66.8,0.83,0,0.21,0,0,0,0.24,0.075,0.28,0,0,0,0,0,0.046666667,-0.028333333,0.679780365,0.167631384,0
SmaI_mm9_83717,chr8,119517418,-69,1,NM_026572,Gcsh,119517349,119505728,-,2162,NM_029686,Pkd1l2,119606349,119519580,-,Y,N,N,N,-107,CpG_End,CpG: 52,chr8,119516960,119517525,66.8,0.83,0,0,0,0,0,0.28,0.046666667,0,0,0.65,0,0.47,0.81,0.321666667,0.275,0.111357418,0.953280847,0
SmaI_mm9_83761,chr8,119901353,28283,0,NM_028941,4933407C03Rik,119873070,119985403,+,-84050,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,-59106,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,95.83,96.64,93.92,94.76,95.27,95.63,95.34166667,96.23,96.3,97.24,93.81,94.06,96.19,95.63833333,0.29666666,0.671810704,0.172753081,0
SmaI_mm9_83762,chr8,119901624,28554,0,NM_028941,4933407C03Rik,119873070,119985403,+,-83779,NM_028941,4933407C03Rik,119873070,119985403,+,N,MLT1K,LTR,MaLR,-58835,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,70.3,77.13,75.22,78.89,83.51,75.88,76.82166667,92.46,86.57,88.58,90.61,91.29,94.38,90.64833333,13.82666666,6.46E-05,4.189702335,0
SmaI_mm9_83765,chr8,119913547,40477,0,NM_028941,4933407C03Rik,119873070,119985403,+,-71856,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,-46912,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,89.22,97.51,92.34,96.21,96.77,96.01,94.67666667,95.71,90.01,97.65,97.08,94.05,95.46,94.99333333,0.31666666,0.858307221,0.066357234,0
SmaI_mm9_83766,chr8,119913849,40779,0,NM_028941,4933407C03Rik,119873070,119985403,+,-71554,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,-46610,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,61.49,59.63,67.36,65.95,57.52,59.21,61.86,72.93,70.82,69.85,67.45,65.42,78.13,70.76666667,8.90666667,0.00436035,2.360478603,0
SmaI_mm9_83772,chr8,119941237,68167,0,NM_028941,4933407C03Rik,119873070,119985403,+,-44166,NM_028941,4933407C03Rik,119873070,119985403,+,N,L2c,LINE,L2,-19222,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,73.13,79.8,81.61,88.05,81.04,80.97,80.76666667,74.04,80.86,78.85,80.61,74.56,86.54,79.24333333,-1.52333334,0.586155726,0.231986988,0
SmaI_mm9_83773,chr8,119941527,68457,0,NM_028941,4933407C03Rik,119873070,119985403,+,-43876,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,-18932,CpG_Start,CpG: 26,chr8,119960459,119960800,65.5,0.71,100,98.49,98.95,99.61,100,100,99.50833333,99.61,100,99.61,100,99.69,99.63,99.75666667,0.24833334,0.387489759,0.411739771,0
SmaI_mm9_83790,chr8,120051882,29691,0,NM_172285,Plcg2,120022191,120159042,+,66479,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,29101,CpG_End,CpG: 62,chr8,120022097,120022781,70.8,0.73,65.96,62.49,66.88,64.03,67.04,69.68,66.01333333,63.42,63.21,59.63,67.02,64.12,70.42,64.63666667,-1.37666666,0.467294668,0.330409174,0
SmaI_mm9_83791,chr8,120052132,29941,0,NM_172285,Plcg2,120022191,120159042,+,66729,NM_028941,4933407C03Rik,119873070,119985403,+,N,N,N,N,29351,CpG_End,CpG: 62,chr8,120022097,120022781,70.8,0.73,59.4,56.25,63.32,64.84,66.12,66.74,62.77833333,66.71,64.05,56.67,64.07,62.14,71.13,64.12833333,1.35,0.613090046,0.212475735,0
SmaI_mm9_83801,chr8,120137841,57574,0,NM_028725,Sdr42e1,120195415,120185299,-,-21201,NM_172285,Plcg2,120022191,120159042,+,N,N,N,N,23621,CpG_End,CpG: 16,chr8,120114020,120114220,62.2,0.84,NA,93.04,96.45,99.1,NA,96.52,96.2775,96.76,96.2,96.7,96.26,98.19,98.43,97.09,0.8125,0.481708535,0.317215659,0
SmaI_mm9_83802,chr8,120138034,57381,0,NM_028725,Sdr42e1,120195415,120185299,-,-21008,NM_172285,Plcg2,120022191,120159042,+,N,N,N,N,23814,CpG_End,CpG: 16,chr8,120114020,120114220,62.2,0.84,94.34,86.99,92.59,90.73,NA,89.1,90.75,92.48,92.29,93.59,92.33,91.57,96.58,93.14,2.39,0.126498616,0.897914225,0
SmaI_mm9_83843,chr8,120623666,-183989,0,NM_019707,Cdh13,120807655,121847348,+,-308121,NM_026758,Mphosph6,120325829,120315545,-,N,N,N,N,-183803,CpG_Start,CpG: 70,chr8,120807469,120808485,59.3,0.78,82.99,76.91,81.27,82.35,86.06,78.92,81.41666667,79.62,76.65,81.51,75.9,80.92,88.68,80.54666667,-0.87,0.7110834,0.14807946,0
SmaI_mm9_83844,chr8,120623873,-183782,0,NM_019707,Cdh13,120807655,121847348,+,-308328,NM_026758,Mphosph6,120325829,120315545,-,N,N,N,N,-183596,CpG_Start,CpG: 70,chr8,120807469,120808485,59.3,0.78,80.05,80,83.38,87.99,NA,82.77,82.838,80.23,78.7,80.62,81.1,74.37,72.18,77.86666667,-4.97133333,0.044601682,1.350648759,0
SmaI_mm9_83857,chr8,120808294,639,0,NM_019707,Cdh13,120807655,121847348,+,-492749,NM_026758,Mphosph6,120325829,120315545,-,Y,N,N,N,-191,CpG_End,CpG: 70,chr8,120807469,120808485,59.3,0.78,0.54,0.69,1.28,1.7,1.07,0.41,0.948333333,1.12,0.5,0.75,0.49,0.98,1.27,0.851666667,-0.096666666,0.696691211,0.156959668,0
SmaI_mm9_83858,chr8,120808578,923,0,NM_019707,Cdh13,120807655,121847348,+,-493033,NM_026758,Mphosph6,120325829,120315545,-,N,N,N,N,93,CpG_End,CpG: 70,chr8,120807469,120808485,59.3,0.78,1.84,2,1.9,3.51,2.11,2.08,2.24,2.56,0.7,1.66,0.92,1.81,1.28,1.488333333,-0.751666667,0.073975779,1.130910454,1
SmaI_mm9_8391,chr1,153191554,-74,1,NM_001039512,Ivns1abp,153191628,153211575,+,-12374,NM_001039511,Ivns1abp,153191628,153203928,+,Y,N,N,N,198,CpG_Start,CpG: 127,chr1,153191356,153192554,63.6,1.07,0.23,0,0,0,0,0,0.038333333,0,0,0,0.4,0,0,0.066666667,0.028333334,0.72022868,0.142529589,0
SmaI_mm9_8392,chr1,153191967,339,1,NM_001039512,Ivns1abp,153191628,153211575,+,-11961,NM_001039511,Ivns1abp,153191628,153203928,+,Y,N,N,N,-587,CpG_End,CpG: 127,chr1,153191356,153192554,63.6,1.07,0,0.22,0,0,0,0,0.036666667,0,0.05,0.08,0,0.18,0.11,0.07,0.033333333,0.488120607,0.311472857,0
SmaI_mm9_83970,chr8,121918624,-168,1,NM_019966,Mlycd,121918792,121934988,+,-16364,NM_019966,Mlycd,121918792,121934988,+,Y,N,N,N,174,CpG_Start,CpG: 105,chr8,121918450,121919369,68.5,0.98,0,0.53,0,0,0,0,0.088333333,0.09,0.11,0.12,0.12,0,0.13,0.095,0.006666667,0.9427444,0.025606039,0
SmaI_mm9_83971,chr8,121918922,130,1,NM_019966,Mlycd,121918792,121934988,+,-16066,NM_019966,Mlycd,121918792,121934988,+,Y,GC_rich,Low_complexity,Low_complexity,-447,CpG_End,CpG: 105,chr8,121918450,121919369,68.5,0.98,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.023333333,0.023333333,0.340893132,0.467381748,0
SmaI_mm9_83986,chr8,121970423,-196,1,NM_054095,Necab2,121970619,121996535,+,267,NM_027950,Osgin1,121961062,121970156,+,N,N,N,N,-76,CpG_Start,CpG: 80,chr8,121970499,121971343,63.8,0.93,0.44,1.25,0.51,2.55,0,0.35,0.85,1.03,1.14,1.1,1.15,0.94,1.07,1.071666667,0.221666667,0.572801802,0.241995624,1
SmaI_mm9_83987,chr8,121970640,21,1,NM_054095,Necab2,121970619,121996535,+,484,NM_027950,Osgin1,121961062,121970156,+,Y,N,N,N,141,CpG_Start,CpG: 80,chr8,121970499,121971343,63.8,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SmaI_mm9_8399,chr1,153347264,689,0,NM_011277,Rnf2,153347953,153316536,-,-30728,NM_011277,Rnf2,153347953,153316536,-,Y,N,N,N,107,CpG_Start,CpG: 105,chr1,153347157,153348271,58.4,1.11,0,0,0.2,0.33,0,0.15,0.113333333,0,0,0,0.18,0,0,0.03,-0.083333333,0.219372991,0.658816843,0
SmaI_mm9_83991,chr8,121975029,4410,0,NM_054095,Necab2,121970619,121996535,+,4873,NM_027950,Osgin1,121961062,121970156,+,N,N,N,N,3235,CpG_End,CpG: 20,chr8,121971548,121971794,66,0.87,93.17,90.35,91.51,92.4,95.04,88.38,91.80833333,90.56,89.62,88.49,94.87,84.92,87.7,89.36,-2.44833333,0.16875671,0.772738949,0
SmaI_mm9_83992,chr8,121975418,4799,0,NM_054095,Necab2,121970619,121996535,+,5262,NM_027950,Osgin1,121961062,121970156,+,N,MER117,DNA,MER1_type,3624,CpG_End,CpG: 20,chr8,121971548,121971794,66,0.87,85.73,92.37,89.79,92.93,91.97,90.35,90.52333333,90.71,89.24,81.6,86.24,86.66,88.32,87.12833333,-3.395,0.071510795,1.145628396,0
SmaI_mm9_8400,chr1,153347654,299,1,NM_011277,Rnf2,153347953,153316536,-,-31118,NM_011277,Rnf2,153347953,153316536,-,Y,GC_rich,Low_complexity,Low_complexity,497,CpG_Start,CpG: 105,chr1,153347157,153348271,58.4,1.11,0,0,0,0.16,0.16,0,0.053333333,0.41,0,0,0,0,0,0.068333333,0.015,0.847897962,0.071656409,0
SmaI_mm9_84013,chr8,122098418,682,0,NM_175185,Hsdl1,122099100,122085879,-,-12539,NM_175185,Hsdl1,122099100,122085879,-,Y,N,N,N,109,CpG_Start,CpG: 91,chr8,122098309,122099405,57.2,1.01,0,0.19,0,0,0,0,0.031666667,0,0,0.24,0,0,0,0.04,0.008333333,0.873502401,0.058735897,0
SmaI_mm9_84014,chr8,122098785,315,1,NM_175185,Hsdl1,122099100,122085879,-,-12906,NM_175185,Hsdl1,122099100,122085879,-,Y,N,N,N,476,CpG_Start,CpG: 91,chr8,122098309,122099405,57.2,1.01,0.2,0,0,0,0,0,0.033333333,0,0.38,0,0,0,0,0.063333333,0.03,0.683952387,0.16497413,0
SmaI_mm9_84015,chr8,122098828,272,1,NM_175185,Hsdl1,122099100,122085879,-,-12949,NM_175185,Hsdl1,122099100,122085879,-,Y,N,N,N,519,CpG_Start,CpG: 91,chr8,122098309,122099405,57.2,1.01,0,0,0,0,NA,0,0,0.17,0.07,0,0.09,0,0.08,0.068333333,0.068333333,0.041423741,1.382750682,0
SmaI_mm9_84016,chr8,122099054,46,1,NM_175185,Hsdl1,122099100,122085879,-,-13175,NM_175185,Hsdl1,122099100,122085879,-,Y,GC_rich,Low_complexity,Low_complexity,-351,CpG_End,CpG: 91,chr8,122098309,122099405,57.2,1.01,0,0,0,0,NA,0,0,0.11,0,0,0,0.08,0,0.031666667,0.031666667,0.19382074,0.712599752,0
SmaI_mm9_84022,chr8,122117238,11902,0,NM_021441,Taf1c,122129140,122121874,-,4636,NM_021441,Taf1c,122129140,122121874,-,N,N,N,N,-11683,CpG_Start,CpG: 21,chr8,122128921,122129189,61.7,0.86,72.67,68,70.58,76.9,78.62,74.79,73.59333333,75.52,71.27,75,72.34,71.06,77.12,73.71833333,0.125,0.949300991,0.022596066,0
SmaI_mm9_84023,chr8,122117445,11695,0,NM_021441,Taf1c,122129140,122121874,-,4429,NM_021441,Taf1c,122129140,122121874,-,N,N,N,N,-11476,CpG_Start,CpG: 21,chr8,122128921,122129189,61.7,0.86,78.48,74.69,75.54,74.28,77,77.71,76.28333333,76.21,72.77,74.7,68.37,73.71,76.36,73.68666667,-2.59666666,0.091689186,1.037681881,0
SmaI_mm9_84035,chr8,122140927,4280,0,NM_029428,Adad2,122136647,122140825,+,102,NM_029428,Adad2,122136647,122140825,+,N,N,N,N,4180,CpG_End,CpG: 25,chr8,122136464,122136747,63.7,0.87,50.51,62.34,65.88,67.34,66.8,57.4,61.71166667,56.53,58.53,52.05,54.2,42.96,42.99,51.21,-10.50166667,0.02148949,1.667773888,0
SmaI_mm9_84036,chr8,122141266,4619,0,NM_029428,Adad2,122136647,122140825,+,441,NM_029428,Adad2,122136647,122140825,+,N,N,N,N,4519,CpG_End,CpG: 25,chr8,122136464,122136747,63.7,0.87,68.19,73.7,74.7,77.56,75.34,73.44,73.82166667,68.38,70.79,60.49,71.83,64.65,58.73,65.81166667,-8.01,0.010672758,1.971723357,0
SmaI_mm9_84055,chr8,122241792,17883,0,NM_026922,Atp2c2,122223909,122281618,+,29872,NM_023395,Wfdc1,122190265,122211920,+,N,N,N,N,17758,CpG_End,CpG: 21,chr8,122223812,122224034,77.1,0.64,51.24,47.8,58.01,54.73,59.42,46.59,52.965,46.17,54.66,58.74,45.24,54.82,45.14,50.795,-2.17,0.520817212,0.283314672,0
SmaI_mm9_84056,chr8,122242153,18244,0,NM_026922,Atp2c2,122223909,122281618,+,30233,NM_023395,Wfdc1,122190265,122211920,+,N,B4A,SINE,B4,18119,CpG_End,CpG: 21,chr8,122223812,122224034,77.1,0.64,94.31,93.83,94.25,95.11,96.13,94.05,94.61333333,95.71,95.9,86.87,94.67,92.86,95.54,93.59166667,-1.02166666,0.500822998,0.300315736,0
SmaI_mm9_84102,chr8,122435118,366,1,NM_009462,Usp10,122434752,122481457,+,34229,NM_146219,Klhl36,122386205,122400889,+,Y,N,N,N,-279,CpG_End,CpG: 110,chr8,122434583,122435397,73.6,1,0,0,0,0.7,0,0,0.116666667,0.07,0.08,0.12,0,0,0.46,0.121666667,0.005,0.97144594,0.012581363,0
SmaI_mm9_84138,chr8,122625001,371,1,NM_133967,Zdhhc7,122625372,122604995,-,-20006,NM_133967,Zdhhc7,122625372,122604995,-,Y,N,N,N,117,CpG_Start,CpG: 92,chr8,122624884,122625770,65.4,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SmaI_mm9_84139,chr8,122625278,94,1,NM_133967,Zdhhc7,122625372,122604995,-,-20283,NM_133967,Zdhhc7,122625372,122604995,-,Y,N,N,N,394,CpG_Start,CpG: 92,chr8,122624884,122625770,65.4,0.98,0,0,0,0,0,0,0,0.17,0.06,0.18,0,0.16,0,0.095,0.095,0.021223295,1.67318719,0
SmaI_mm9_84169,chr8,122780777,-79408,0,NM_001033980,Fam92b,122701369,122690297,-,-90480,NM_001033980,Fam92b,122701369,122690297,-,N,N,N,N,26541,CpG_End,CpG: 140,chr8,122752699,122754236,62.9,0.92,47.14,43.82,43.86,48.9,57.44,45.6,47.79333333,40.48,41.65,47.2,41.05,46.76,34,41.85666667,-5.93666666,0.065712599,1.182351355,0
SmaI_mm9_84170,chr8,122781062,-79693,0,NM_001033980,Fam92b,122701369,122690297,-,-90765,NM_001033980,Fam92b,122701369,122690297,-,N,N,N,N,26826,CpG_End,CpG: 140,chr8,122752699,122754236,62.9,0.92,10.23,9.72,12.53,16.05,13.11,9.14,11.79666667,13.49,15.06,18.2,9.77,14.49,19.26,15.045,3.24833333,0.093982806,1.026951591,0
SmaI_mm9_84185,chr8,122843759,-142390,0,NM_001033980,Fam92b,122701369,122690297,-,-153462,NM_001033980,Fam92b,122701369,122690297,-,N,MIR,SINE,MIR,-79732,CpG_Start,CpG: 23,chr8,122923491,122923742,63.1,0.94,28.16,41.12,36.76,35.88,42.8,34.44,36.52666667,35.1,31.36,34.84,33.01,26.84,29.4,31.75833333,-4.76833334,0.0855246,1.067908948,0
SmaI_mm9_84186,chr8,122844042,-142673,0,NM_001033980,Fam92b,122701369,122690297,-,-153745,NM_001033980,Fam92b,122701369,122690297,-,N,B3,SINE,B2,-79449,CpG_Start,CpG: 23,chr8,122923491,122923742,63.1,0.94,65.08,71.09,70.73,76.55,69.77,68.91,70.355,56.67,57.73,56.73,59.59,50.15,47.16,54.67166667,-15.68333333,9.31E-05,4.030879312,0
SmaI_mm9_84240,chr8,123059782,25,1,NM_001145897,Gse1,123059757,123105281,+,45384,NM_178856,Gins2,123112975,123105166,-,Y,N,N,N,111,CpG_Start,CpG: 235,chr8,123059671,123062161,65.5,0.89,0,0.13,0.18,0.14,0.14,0,0.098333333,0.04,0.12,0,0,0.04,0,0.033333333,-0.065,0.110790373,0.955497975,0
SmaI_mm9_84241,chr8,123060139,382,1,NM_001145897,Gse1,123059757,123105281,+,45027,NM_178856,Gins2,123112975,123105166,-,Y,N,N,N,468,CpG_Start,CpG: 235,chr8,123059671,123062161,65.5,0.89,0,0,0,0,0,0,0,0.04,0.1,0.05,0.07,0.1,0,0.06,0.06,0.003371977,2.472115456,0
SmaI_mm9_84248,chr8,123074616,13307,0,NM_001145896,Gse1,123061309,123105281,+,30550,NM_178856,Gins2,123112975,123105166,-,N,N,N,N,11794,CpG_End,CpG: 18,chr8,123062583,123062822,69.2,0.63,65.25,61.39,59.3,69.04,65.92,63.03,63.98833333,51.74,52.53,52.24,53.8,58.86,48.47,52.94,-11.04833333,0.000239929,3.619917779,0
SmaI_mm9_84249,chr8,123074976,13667,0,NM_001145896,Gse1,123061309,123105281,+,30190,NM_178856,Gins2,123112975,123105166,-,N,N,N,N,12154,CpG_End,CpG: 18,chr8,123062583,123062822,69.2,0.63,59.99,63.4,48.65,62.07,63.72,55.89,58.95333333,49.6,41.75,45.65,48.93,41.65,45.02,45.43333333,-13.52,0.000604579,3.2185471,0
SmaI_mm9_84252,chr8,123079175,17866,0,NM_001145896,Gse1,123061309,123105281,+,25991,NM_178856,Gins2,123112975,123105166,-,N,N,N,N,16353,CpG_End,CpG: 18,chr8,123062583,123062822,69.2,0.63,87.06,82.95,88.07,89.69,93.31,86.21,87.88166667,83.4,80.13,87.76,77.71,82.5,90.67,83.695,-4.18666667,0.114392164,0.941603723,0
SmaI_mm9_84253,chr8,123079563,18254,0,NM_001145896,Gse1,123061309,123105281,+,25603,NM_178856,Gins2,123112975,123105166,-,N,B1_Mur4,SINE,Alu,16741,CpG_End,CpG: 18,chr8,123062583,123062822,69.2,0.63,77.66,85.71,80.67,89.24,86.77,85.72,84.295,78.02,71.21,77,80.99,68.62,76.68,75.42,-8.875,0.006143185,2.211606416,0
SmaI_mm9_84270,chr8,123158015,267,1,NM_197988,1190005I06Rik,123158282,123132502,-,19799,NM_010926,Cox4nb,123192012,123177814,-,Y,N,N,N,403,CpG_Start,CpG: 79,chr8,123157612,123158531,65.1,0.82,0,0.25,0,0.55,0,0,0.133333333,0,0,0,0.34,0.17,0,0.085,-0.048333333,0.668217998,0.175081831,0
SmaI_mm9_84271,chr8,123158326,-44,1,NM_197988,1190005I06Rik,123158282,123132502,-,19488,NM_010926,Cox4nb,123192012,123177814,-,Y,GC_rich,Low_complexity,Low_complexity,-205,CpG_End,CpG: 79,chr8,123157612,123158531,65.1,0.82,0,0,0,0,0,0.17,0.028333333,0.05,0.06,0.1,0,0,0,0.035,0.006666667,0.844334399,0.073485517,0
SmaI_mm9_84272,chr8,123158568,-286,1,NM_197988,1190005I06Rik,123158282,123132502,-,19246,NM_010926,Cox4nb,123192012,123177814,-,N,N,N,N,37,CpG_End,CpG: 79,chr8,123157612,123158531,65.1,0.82,0,0,0,0.9,0,0,0.15,0.06,0.08,0.36,0.38,0.14,0.18,0.2,0.05,0.761528802,0.118313667,1
SmaI_mm9_84279,chr8,123194369,2179,0,NM_009941,Cox4i1,123192190,123198109,+,-3740,NM_009941,Cox4i1,123192190,123198109,+,N,N,N,N,1660,CpG_End,CpG: 136,chr8,123191562,123192709,67.4,1.04,62.34,58.29,61.74,64.25,57.03,53.99,59.60666667,54.22,48.82,54.61,54.78,54.49,66.8,55.62,-3.98666667,0.197102769,0.705307274,1
SmaI_mm9_84280,chr8,123194687,2497,0,NM_009941,Cox4i1,123192190,123198109,+,-3422,NM_009941,Cox4i1,123192190,123198109,+,N,N,N,N,1978,CpG_End,CpG: 136,chr8,123191562,123192709,67.4,1.04,73.1,75.71,79.94,74.77,73.34,68.67,74.255,70.43,69.52,80.21,67.71,72.23,75.35,72.575,-1.68,0.498647307,0.302206522,1
